image,value,geometry,id
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--dynamic,GrEDeAIKBm1weS1vciiAIBKhAxgDCAEimgMJugeELJoMAFEHFwNRH4UCCxkZEgcRDwAtPwMhCxcDmwEHBwAPDBewAQcuCSgfFgAQGDwaCiAMCAwHBA8YABgYhAEQCBILEC0IBDALQgcIAyoLEAswBwADIg8YBBAQABAaAEAMCCIAOBoYDwYhDR8DUQwpCgAAIgwoGAAQIh4ACUgaGjwQEhAEIggAABEMBwgXGEIeCAwXCDEIDwwAECEAJxcXGwAHEQQPIA86ABAQCDIXEAxKEBAkCA4nHBEICgBAD0IHCAcyERgAEAsIBJwBA0oEnAEIMAOsARMACxe/ARAZBw4XAA8DFx0xABcQKQoADS8IABoxADkQJwtJHBcMIRoAAA8dAAtJJwgZKlEQRwgAEBgAGBIcAA4YBCAQGANsECAUCAgyDwgTICUQCwcHF3EHBBcTBxkACwgDEBcAC0oVEBM5A4EBBxkHgQEHBwMXIRETDwAPBwcAIRQHDhcEJyQxEEEHeRgxJ6MBCC8AGQcPDxAESgcaCJ4CAxALFw0IAzIPMABCGwgTKAAiGSgjBxsIAw8VCAMHDw==,979855207163738
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--dynamic,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ8gW2JxIECAMADw==,979855210497071
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--dynamic,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJjAWaJjIQFxgHAAgAEAciHwAP,979855213830404
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--dynamic,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8JwAHsIyIiCAQoER8TCA8=,979855217163737
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--dynamic,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJpAHkIxIEBwgIDw==,979855220497070
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--dynamic,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJrAGIJSoDUQgRDBIDOAcaDw==,979855223830403
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--dynamic,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8JggL8IyIMEAAiCwkDBw8=,979855227163736
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--dynamic,Gnt4AgoGbXB5LW9yKIAgEmwYAwgBImYJ4gWqK/oCAwgEAAQQEAgQKgsYEwADDx0HAxcbER8AGRoPAAtBACkHBwMnDyEDHx0xAC8MDwQZFgcYCCAHKipCBxAICA8ACAQIAAgECAQgBAgIOgQIABAHBwMaDxAHGA8HACAQCg8=,979855230497069
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ground,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJ0DmKJjIEOQ4PAA8MEAMiDygP,979855233830402
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ground,GrcBeAIKBm1weS1vciiAIBKnARgDCAEioAEJph/+IeIEAxgIGgAoEDIIAAwYABAXCAMQBDImAAgPDAAIAAgIBAAICAgABAgmGAQSEAgEECAgBAgAEAoKBAgUQDAiEiAIACxiCAAiOggAJEoiIAwiCAAUKBgYABIWIA0IDyojIAMQDwAZF0kIMw8lEBcXFwAPKQcAPXEHKQ8XAA8pSQ85Gy8ADxUpH3EAGQ83ACkPLwU5BwcPOQAfFEkP,979855237163735
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ground,Gp4DeAIKBm1weS1vciiAIBKOAxgDCAEihwMJ9jWiM/IICA8UBwARHi8JKQZJBVkHACNHDxEHaRkvIykHFykpCwALFxMADx8AKRQnJBEID3wvGBkUJxoPBA8IAAeLASwXGjEUDxhBEAAyCAgQFAhKChwoEmIYEBQiKg8MKQBJAycVSS4pFCcADxAPEikYDxAfKikMOQPTAQ0XPwkVEi8HExAAQRE5AD8KGSQPuAEHIggcQj5CGDAAEAwSCCAYGB4AAA8cMQgvCAcUgwEaJ6wBDxwYLggMWgBCBBAMAAAIQQgzFx0IIygHQhkICxofGBMoFVoTIgcwFxoDEA8IKVIAEB9SAyAZOgMiBwgXWg8YE0olUiekAS1SAyATGAcyDwgRIA8KAxAnKAMICQADEC8iLVoLGCciSQgPECUIWWILAAMQVTIPCWqBA9ICD0IAIjpiMAAiBwwRMAcuPwAhFCcqIRgvBCEMFyonIAAYGRoAGBcMFwAPBxkhH8cBMQcPBGEHDwNBCwcADxAAABkfCBkaYQADkgELSgsaBFoTIAdiHUoP,979855240497068
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ground,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8JmjPeLCIEDxwHCAgDEA8=,979855243830401
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ground,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJuhygICoDDxQnAA8gGAQgDw==,979855247163734
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ground,GkN4AgoGbXB5LW9yKIAgEjQYAwgBIi4J9gXGJ5oBFBIEGAwQAzoIGAAoAwoDAAMRABcDBwMPAxkAHwcPAw8ABwMHAAkP,979855250497067
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ground,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8J+ingMiIEEAMSBwkAFw8=,979855253830400
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ground,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8JlCjwLyIEEAcQDwcEFw8=,979855257163733
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ground,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJmgucLCoXAAAPSAcICAMQDw==,979855260497066
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ground,GoEBeAIKBm1weS1vciiAIBJyGAMIASJsCZwsjCySAzIPKDlGHxAPDiEwJ14HJjAMACgyJhAIECAICBIqEAgQFAAMEC4IDBoAKBcyMRgrYhEQDwALHwcACxcDIRkXAw8jGTUAFxobACEYGwcTCA8gLRIDEEUIExcAQQ8xDw8FHwMHAwkP,979855263830399
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--dynamic,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJjgbSKBIECAMADw==,979855267163732
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ground,GlV4AgoGbXB5LW9yKIAgEkYYAwgBIkAJmB2+H+IBNAgSIhwIPgcEGARCBBAACBQHBFkYBwgYDggEGAgKEAkEZAsABxE1ChshMQ8PHx8ADSkbBwcXEw8P,979855270497065
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ground,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJjiqCMzIMER4IACIHEBUQDwcP,979855273830398
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ground,GocFeAIKBm1weS1vciiAIBL3BBgDCAEi8AQJANYkohAoFxIIDBgAKgwQPg8cAAAIA0oHGRMAAxAIrAEUChQIGBASAAQPCKMBA3tOFzgABBAPIggABCAMGGQqLAAmGDQIDBAIBxIIABogABAIBAgACAQYBBgACgAYBAgEEAAIBBAKQgQIABAECgAQBAgEKAQIABIHEA8HQQgpKR8IFwcVCAMaCxAAMB4yBCAQIgQoCAgAKgxCEAAaGSAAHBIEGB4IBBAUAAwXDykPBwMPAAcIJxQJDBoUBwQIBBAGEAAIBAgACAQSAAgAGAgQBBAACAQSBBAEEAAIBAgMQgQIAAgEEAQqEBAECA4iABgMCAQYCAAAFwNRDzEDLw0ZD08DCQAHAwcABwMHC0EDBwAPAA86CBgQDBgEKggQBAgECAgQKhJ6BxARIhIEGAgICIIBCBoEggEUOhYPDEkYAAQPDAcaABQIAxgDCBAgCGwMGC4QkgEIGgjAAQ8MGBQABKsBBy8DmwEID4ABFwwRYi9GAAgQFNgCDDIiBwObAQ/FAQwfPAgaBxQQHAAyKj5iflJCEBQQB2ILIgAYCxATSg0YDwgDEhsQFyAZCBMibQgVITMvSQgxEAsQfQdBGEkAMxdRABUXMw9zD10IIxAXMBkSDygDIAMKkwEJFxoPADk4WQcPBwMABwcHAAMHDQADDxMHCxk1JwMPGxkPHw8HCRcHADNRGQ8DEXFhKwdNIiEAmwFQqwEyEwdFCBsIDwmSA4kJKiUAAxAMCCoAAA8PCSFqMgMgFiIMAAgHBBkPHw8JLaMBGhcAACAYEg8JtAI5egwQFAAADwsHAyEDFwsACx8LByEAFxAQIBwIFg8AKg8=,979855277163731
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--dynamic,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJvAW8JhIEAAAIDw==,979855280497064
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ground,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JgED6JRoAGAsHAA8P,979855283830397
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--dynamic,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJjgawKhIEAAAIDw==,979855287163730
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ego-vehicle,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8Jyhj4LyIMWRAPDAgAKA8=,979855290497063
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ego-vehicle,GocEeAIKBm1weS1vciiAIBL3AxgDCAEi8AMJAJQxsg4cDwApRgcUCAQyOhhCAA8YCwctCAdKCBAYAAgQUgoqKSAACBAMAAYQRAAMIg4IKAcIECYIGCIMABAgPgBSHz4QTgBEOQ4ABAgIAAgIBAAQCLABYhwALho+AAwZEAccN7QFOHQAMBegARcqCAQQDxAAEBwiSggwDxIZLAcUFyIAGBcyB2ZBBA8UBxwpDgAIFxgHDCEQBwgfHhcQKRwPCBciIQMQBCpOBywIBA8cIRJZdgcLBwMfCw8AKRNRBC8gEVYHDAcQJxYRigEKCAgAEE0YBxATCAgSRggYKAgAAxArGgQYCAgDOg8YHQgHEAAaFCAKMhQIABAPGDAYIgAIEiAQLgiOAQdSOS45CE8ICRA/AykTLykZCBcAJy9J7AIZEA8mABwiMhA8GBoYCBoIAAwgFBAMOhowICIkOgoABBAIAAgYFBAEEF5aBBJKSAwATkoQADIyvAKkAaQBKG46fgBSENQCD0IXwAEZcCc8BxYPZhEEBygHCAcOAAQHCAAIBwgABAdWMQQPDABaYSYHEA9KByghDBcmHwgZCAAIFwgAGCkIAAYPBAcoJwQPEAkaDyQAGBAeQgQyDCAkCCIa6AEIYCG4AQAMBwQPDAAArg//PwAA7QwQABAhBycXDw8Jnhr9ARoLAAAQCAAP,979855293830396
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ground,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ7jWqMxIIBwAIDw==,979855297163729
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ground,GpABeAIKBm1weS1vciiAIBKAARgDCAEiegmSJqAwygMMCCYHAycZFw4RJAcPDwcXEAAYKRoIHBcLHw8ADQ8HOQBJCB8SERQvKA8EIB5KPCg6CioYKCgQIgcoCwAPGHcqAxgeIjEHDxkbAAAQDBIhAAAhCwAbOgAQECA6GiAAECAiIh0ADxEfAB0PEwhBBwcPKwAP,979855300497062
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--ground,GjR4AgoGbXB5LW9yKIAgEiUYAwgBIh8J7iGKK2IUGRAAIiogCBwYEioEQA0yCwAbDxM5GQ8P,979855303830395
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8Jmj/qGCIEBwgQABILEQ8=,979855307163728
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,Gi94AgoGbXB5LW9yKIAgEiAYAwgBIhoJ5D/mIUoM9gEIQAgIADILAAMPAEELWQQ5Dw==,979855310497061
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJjj/SGBIAEAcHDw==,979855313830394
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJkj/sFjIIBwAQDAgEEhMAAxAP,979855320497060
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJlj/KGBIEAAMIDw==,979855323830393
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJtj/CIBIEAAMIDw==,979855327163726
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ/D/oHxIEAAAYDw==,979855330497059
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JjgKaIxoEAAAIAwAP,979855333830392
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJwA3CGBIEYgcpDw==,979855337163725
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJxA3UGTIMAApSBXwHAAcpA2kP,979855340497058
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,Gi54AgoGbXB5LW9yKIAgEh8YAwgBIhkJ8hj8K0oaEDwIBHQDIA8YDxcjCA0XF3sP,979855343830391
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0Jnhq6MBoDEAcAAA8P,979855347163724
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ+CPQKhIHCAAPDw==,979855350497057
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8JiCToKiIMGgAQDwADKQ8=,979855353830390
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ5Bu+HBIEBwAYDw==,979855357163723
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJpjaGJyoKAAQYAyAJAAMPDw==,979855360497056
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJzAaaKxIEAAAQDw==,979855363830389
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,Gmd4AgoGbXB5LW9yKIAgElgYAwgBIlIJzhTULqoCHBciBzhJPgcuGQgPFAAMHyAhBA8SBxg5CAAUURAfGg8UKS4aCTATKgsIABAXBwMXFQATIAtSJxgZMg8IIzpBOB8IFRovCAcQKRAP,979855367163722
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ6gWGJxIIMAcPDw==,979855370497055
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J1AX6JRoSQgAoBw8P,979855373830388
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJwAXqJRIQBwAIDw==,979855377163721
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ5gSKJhIUCAcIDw==,979855380497054
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GkJ4AgoGbXB5LW9yKIAgEjMYAwgBIi0JRt4kmgEDJwghKAcIDyIHCA8MAAcHFAkEGgAYAzILEQQHAycXGAd8PRALDw8=,979855383830387
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,Gj14AgoGbXB5LW9yKIAgEi4YAwgBIigJ1AqmMoIBBB8QJxoRGC8kD14HdBA0EBYYJRgfAEUaGxgZACsqXQgP,979855387163720
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,Gn54AgoGbXB5LW9yKIAgEm8YAwgBImkJdtowggOsATGcAU8iAE4hLAhyYgQSGhA0UggAChgQCBAgHBoEEDYoDBoUCAQQQzpNAD0PUSA9AA8fCwAXISUHBw8nCA0HCyFDAAUPCwAHDx8AKSpRCQcPFwAHDwhJLgcMCBAXQQA5Fw8=,979855390497053
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiF4AgoGbXB5LW9yKIAgEhIYAwgBIgwJAOIwGhwHACobEA8=,979855393830386
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8JuAGOJyIUBxoIAxARAA8=,979855397163719
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJrAGIJRIEAAMIDw==,979855400497052
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JggL8IxoMFwQoAwAP,979855403830385
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GjZ4AgoGbXB5LW9yKIAgEicYAwgBIiEJnAWeJ2oPFwApFRAbBw8fGA8iAAwIDCAMAAQYCwAHEg8=,979855407163718
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JlgfMLhoMAAAYBwAP,979855410497051
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiN4AgoGbXB5LW9yKIAgEhQYAwgBIg4JALgyIhgQCCgPIg8ADw==,979855413830384
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J5AbILRoUKgAQDw8P,979855417163717
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JtAbkKxoIEAAYBw8P,979855420497050
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJngb4KhIEGgMHDw==,979855423830383
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJjgamKhIECgMADw==,979855427163716
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJyAWGJxIEGAMADw==,979855430497049
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJvAW0JhIECAMADw==,979855433830382
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJlgaEKRIEAAAYDw==,979855437163715
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J8gW+JxoEAAAIAAgP,979855440497048
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJtAWCJhIEEAMADw==,979855443830381
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ/gX4JxIIEAAgDw==,979855447163714
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJjgbaKBIEAAAYDw==,979855450497047
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,Gm94AgoGbXB5LW9yKIAgEmAYAwgBIloJ4hyILcICvAIIMEoAKAcYKhoUMAQqD0AHCgdQLTpROo0BCC0HHw8HESEALxcQFwAPEwcJMRMfABkIDx4HEBcEOQcHAxcsGQQPBwAXJ0UHBxEUBwgPThcADw8=,979855453830380
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GnV4AgoGbXB5LW9yKIAgEmYYAwgBImAJuhiYMOICBAcEBwQHBAcoOQAnCwcAEQgAGjcIAAAPCAAQKQgAEB8AGRAAGh8kDwgPEAA2UT4AECguGBUSDygLCFUIHxIDMBRSACoMEAQgDAh1CBFaGyIDECsHTQgDKQ8=,979855457163713
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,Gjp4AgoGbXB5LW9yKIAgEisYAwgBIiUJ2BusIXocFwghDAcMHwgAEiEMAAcyDQAHGAcAByIbEAAQFwgP,979855460497046
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GjN4AgoGbXB5LW9yKIAgEiQYAwgBIh4JuA3QFVoEEggACCEAJxacAQRiFWoHBwApBxcEQQ8=,979855463830379
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJvB6AIBIIMQN0Dw==,979855467163712
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJ6Bv+HDIIDwBpCBgEOgsgABoP,979855470497045
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GmB4AgoGbXB5LW9yKIAgElEYAwgBIksJvDmsKYoCCycTERMnDTEHNwgHBDEPFwAZBA8qJxAAJDEKABAnBCELDwAXFA8wCBYRQAoOGATUAQs6KSoPIBcQESoPEAAQEygtKg8=,979855473830378
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,Gid4AgoGbXB5LW9yKIAgEhgYAwgBIhIJxB7SICoQBwiDAQAyA1oTCA8=,979855477163711
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GjZ4AgoGbXB5LW9yKIAgEicYAwgBIiEJ6B64HWIUzQQGAAAQABoFQAoKADADOgBCCSgHhAEAYg8=,979855480497044
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8J7B7SGCIDUQgPDAgLCA8=,979855483830377
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ5B6MGRIIKQNCDw==,979855487163710
"{'geometry': {'type': 'Point', 'coordinates': [39.242881431356, -6.8294964056497]}, 'id': '979793733836552'}",void--unlabeled,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJlCSSLipGCAxsCxgfIRkvDw==,979855490497043
