image,value,geometry,id
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",nature--sky,Gu4LeAIKBm1weS1vciiAIBLeCxgDCAEi1wsJAAD6GYBAAAC+BwsADyIAEDVqF2oTKgUgH1IPYgsaE1IAGBEwAzoHEAM6CygXxgELMAAyEWIAMgtAA2QTrAELzAEp0AIDDwsIAxAHCAggAAoAKAMABIQBAzA9KidSFxEFWQYHBR8PAAQoADoMMgZyDQgPDxs5FxcRKQ8HDycxMQcXBwAXMQcACx8HADVRFw8LIS0vCyEXDwMPDQADDxsXDyFBQQcXGw8HFxkPAxFBPxcJBxcLAA8fQSkLFxkHNzkhBwsPSQADEDMyBxgZEBcqGwgDGAsIESojIAAnAFEECQA3BCEALwQPAEEEBwApBB8ESQgHAAgMByYHACkHByUPABcEDxIABAgQBwMZBwcHBwMHCQADDwcQCwALGABKAxgACgNSADADEANsAxAAGAMqBxAHDw0QABgPQgcIB0oLIAAiDAkMURAvABcICQPGAQMQDwgLIB8iESgHAAciBwAXOBsiGTgjIgMYBDIHEA+8ASHWAQRiCyAPADlhBA8MBwNZCxkXYQAXVb8CABcHBxlpEzEPYRsxCzcNEQcnK2lFCBcHDzkdMT0AxwE6QSALEjcQDRBdKBcaHwgVGC8QpwF8SQcbGS0PQQgAmwEDDwAvCwADEB8AKRcvBzE5CwADDy0ZBw9RJxMZDwApHx8HFxdFGRsXOQc5Hx8AJRlZDxsXDwALDwAREB9KJyApFAcEDxIAGCEcBy4vKA8QGRIAEBccBxQXKhEIDyAHUjk+DwwPKgdAKVIXEg8oBzIfRBkEDxYPBCkYJwAPHCEPH3UIPSAbAJ8CdGFCDxgPAA8YJRADECMSDxgRABcgCwATInNqAxA3MgMQIRgDEAsAJyoFEBcQAxAnKiEIJzkAUQMHIQgDCgR6DyAPAAcSRSB9eg0ADyI3OCUSAxATCElKAxBBOgMQHxgPKgNaKRgnBzk5CwAZHxcHDxlNLwcPDwATGSkPBw8PAD0pEwApHxMACw81Dy8hNQcPD9EBQZkCDwsgAGQQWgysBAg6CggJGIkBOmkQWTKDASg5Kj8YDRA7ED0qBxAlCAcQKwglIhMAExg1GAcSDwAfIBUAIyAbCBUACzczMQ0nMylRD0kxZQ8HagsqCVITCAMPCwADGAAQFBADdB+CAQt8DRAHBx8IDwnAMtELIgQYAEkAeQcADwnFMcUM4gMaDwQZGAcIFxgHCBkSABwfEAAQHyIHCBkkBwgHAA8yBwQHAw8jABUYHwgTGCUQBxIjEAMQIRAHGBMKBxgXCB0yAwgHCAMAAwgDCBMYAwgDCAMIDRIHEAcIABADGAwACBcEAAYHBAcABwQHCAAMIQwHCAAEFwgHCAAPCZgKgwQqcxA6GMQBBzIHBw8PCaYDADq3AQANEPIBMv4BEAAPGwA5IQ8JuCq2FzoUAAgPFAcAFxMIAxgPAA8JBxASByIIAA8JSt0BKgsAERoWCBApBwcPCa8h3QlKABcHAAlhBwgEUg4QBDoIAAAPDwmtF4ELGjEIDBIiCQ8JQDciHwgDEDYACA8PCU4hEj0KMAgPCVI5WiMICxBeAAwHAA+EAQcQDw8HQQBFEAAQDwmGAzkS1QEItAEKDwlqKeoBAwADAAMAAwADAAMAAwADAAMAAwADAAMAAwADAAAIBAAEAAQABAAEAAQABAAEAAQABAAEAAQABAAEAA8JhgpaegMAAwADAAMAAwADAAMAAAgEAAQABAAEAAQABAAEAA8JbBDSBEUKOggUCAwYNggYGBwKJgAIGDAIBBgmCAwaJAgEGB4IFCAyIhAgDAAIGhAIDCAaGAgaCAAIGAgAABAQEAgiCAAEGAoAKFIAEBAYABoiQBBKEBoEIBAYBBoIAAMxCw8HORc5Ax8LDwMhCQAPNxMhAA85cQcAM2kRBxsxRUk3HxEZGwcPFy0HCxcnBwsZFQcbABMXPQcPCdIFngeKAQ0IBDASKgQoDBAEOgwIADoMCAAXBzkHAAMPACkLFwM5Dx8PCTz+ARoHCAAqDCgP,1025869229027098
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",nature--snow,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8JoAH2LCIMDyAIABAXCg8=,1025869232360431
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",nature--snow,GqoBeAIKBm1weS1vciiAIBKaARgDCAEikwEJAMAtqgQuFwwXVhEEGhQIDCAICBQHBBoSECgQECgqIggYGBAMGjIgFAAADwcHEAcAEQ8XAwcDBx8pAw8JLwcHACkLFwAPIhAAIBAiAyAcCBAHDBcWAEoIGBgQAAgQFAgECBoqFAgEEBQQEDIIABooFAoEEC4oECIDKFEIRWlZST0IGxgXAJMBSiUAXSKbAQgnEA8=,1025869235693764
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",nature--snow,Glx4AgoGbXB5LW9yKIAgEk0YAwgBIkcJyBnSK/oBHhcIHyA5AB8LGQgfHDEADw4PEDkUJyopRAcECANKBDoHKCdKFxIJGB8IBxgLhAEMMA8IDwcNGisHFzEVBwAPDw==,1025869239027097
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",nature--snow,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J+h3CIBoIDwQAAxgP,1025869242360430
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",nature--snow,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJwB2UIRIEBwAIDw==,1025869245693763
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",nature--snow,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJxD7kIzIcByIIEBAAEAsQMRcP,1025869249027096
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",nature--snow,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JqD2SIxoUAAgQFwAP,1025869252360429
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",nature--snow,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J6jz4IhoAFwgHFioP,1025869255693762
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",nature--snow,GjZ4AgoGbXB5LW9yKIAgEicYAwgBIiEJ7DeuL2ocST4nUhAEGAwQDzoPCBkqIxATGCkAAy8IIQ8=,1025869259027095
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",nature--snow,GjB4AgoGbXB5LW9yKIAgEiEYAwgBIhsJrB7wH1IEDxQHCBEsEg4QAxAZGAsPGwAHDw8=,1025869262360428
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",nature--snow,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJsDnsLhIEAAMIDw==,1025869265693761
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",nature--snow,GjJ4AgoGbXB5LW9yKIAgEiMYAwgBIh0Jhj/aMFoIBxQPBCEQAAwPPggAQhcABxAhCCcHDw==,1025869269027094
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",nature--snow,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J4AL2LBoEAAAIAwAP,1025869272360427
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",nature--snow,Gjp4AgoGbXB5LW9yKIAgEisYAwgBIiUJgjaOL3oUABAhEgcIFxgPDAgDIAsADyITCAMQEQgLICsIABcP,1025869275693760
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",nature--snow,Gip4AgoGbXB5LW9yKIAgEhsYAwgBIhUJyjeYMDoIBwYXDAAEGAcQJQgADw8=,1025869282360426
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJwiPuFBIEEAMADw==,1025869285693759
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,Gt4CeAIKBm1weS1vciiAIBLOAhgDCAEixwIJmhugEIoJKDoiBygpBA8YDwYPKCkMAAQPIhcEDzgxBA90aRQhDAAYHxIAEBckEQQPJg8QFxAAEBdiQaACcxwAPh92BxAgGyIAEBcoAyoVEAMQQxoxICcIERBRGD8qKQgLED0QUTofCAcQKRITGBsIDxgRAA8aJxAtMBsIFyIRAAMQEwgfKkkoDyAAEgwQEAAcGFoQJhogADogOggcGEYaGBggCCogEAAUGlIoCBAuGgQQDAAyOjAIKhggABcIABAYEAAiDxAMCAQQAwhxDwcPSRcHER0PURcXFyMHHRkvBx0XWR8bIUEAJx8pByMhEwAZFycHJR8bAAcQABgMOhAYABgICAgyDhAMQgcAABAlQQMfCw8DIQ8XAA8PFwMpDQcLOQsXFwgALw85Dwl+IBoLCAgiCAAPCcgDrQQqCRAEEhYACAcDGQ8=,1025869289027092
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,GiF4AgoGbXB5LW9yKIAgEhIYAwgBIgwJFLYHGhAABxgLAA8=,1025869292360425
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,GpoBeAIKBm1weS1vciiAIBKKARgDCAEigwEJ2hXyFboDKAgqFwRZECkgFwQPQjkED0pJFAcEDyYRODcQIQ4AfnlGHwgREAAQHxJCACAJEAA6FwcLCA8oKQAnKhsIDRgPAB8iEwANGBMIBxg9MgcYDwALIhMIAxgRAAsgKyoHGBkQBxoHAAsgDwgDECUaHxEPCeYBnQIaBwADEAwADw==,1025869295693758
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,Gh94AgoGbXB5LW9yKIAgEhAYAwgBIgoJHJ4HEggPABAP,1025869299027091
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,GiF4AgoGbXB5LW9yKIAgEhIYAwgBIgwJaswGGgQPCAADEA8=,1025869302360424
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,GiF4AgoGbXB5LW9yKIAgEhIYAwgBIgwJVuwGGgQXCAADGA8=,1025869305693757
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJzhz+FCoUKioIKRALKgMHDw==,1025869309027090
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,Gix4AgoGbXB5LW9yKIAgEh0YAwgBIhcJ7jycGUIIDwAZCAcGIgwYABgLEBUHDw==,1025869312360423
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJigvIAiq0AQgIEDEIwwEIORcP,1025869315693756
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,Gi14AgoGbXB5LW9yKIAgEh4YAwgBIhgJ5A/QAjrUASA6IhwAABD9AQ/xATEODw8=,1025869319027089
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,Gkt4AgoGbXB5LW9yKIAgEjwYAwgBIjYJ6hyaFroBCAgAIhIgBDoMGARKDBAEQgwYBDoMEAA6BwAPKQM/CxEDNwshAz8NGQdJBw8DJw8=,1025869322360422
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,GkF4AgoGbXB5LW9yKIAgEjIYAwgBIiwJsB3AFZIBIAgaGjAIDBgyCAgIABAmCgQQIQALBwARNQcTFy8HDRcvBwcRDw==,1025869325693755
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,GjB4AgoGbXB5LW9yKIAgEiEYAwgBIhsJ/h3cG1IICAQgECoAGBYgCRgXCgMpDx8DKQ8=,1025869329027088
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8JtD3MGSIEGgsIDw8AEQ8=,1025869332360421
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJlj64GhIEEAsHDw==,1025869335693754
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8JsD7QGiIICAAQEQAHDw8=,1025869339027087
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",object--wire-group,GrUBeAIKBm1weS1vciiAIBKlARgDCAEingEJ7jzKGIoEKs8CDMsBFKsBBGMMPwAxEmEAMQwvGMUBDCcEOQgPBDkSLwAXFFEMGRBhIFEGHxQpGGk2aQAPECEMAABqCwAAEg8IAxgREAAQI1IAEgsQAygLEAAaBwgNQgsYD2oLIgMwCxgDOgsgGbYBBxADUgswA0ILKgNQCzIDWg0yA4oBCzIDah+GAgNiFToPCaQClQ8aAAgEAAAHDw==,1025869342360420
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ego-vehicle,Gp0BeAIKBm1weS1vciiAIBKNARgDCAEihgEJANIw2gMoD5wBB14hJgAsAAAQDwoDGC8YDBA4CAASGxADKBgQRgoMGB4QLAA6GBmUAQDMCQ7QAk4q7gMHABCvBAAADyUH7wIASSE5Egs5ADEIFy4AKBcKGSkPAw8gFxYIBBcDERESCxlFCA/1AQcXDwcArQcIAAQXEBkADw8XAx8EIQsHDw==,1025869345693753
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ego-vehicle,GkN4AgoGbXB5LW9yKIAgEjQYAwgBIi4JggvGP5IBCA9ELz4ZXg+cAQAEGCISCBA0CAgQHhAoBzoANBj7AgobED0AWRkP,1025869349027086
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ego-vehicle,GmN4AgoGbXB5LW9yKIAgElQYAwgBIk4Jhi7mNPIBoAEY9gEXhgEnhAEHIBGUAQoIERgAChIMAAwRIAAYD1gAGBcYABgXEgAYGUIXECAcCBQilQEgQQCPATqbASAPEJMBKo8EDw8=,1025869352360419
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ego-vehicle,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8J1iiCMyJqOCcALScLAA8=,1025869355693752
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ego-vehicle,Gix4AgoGbXB5LW9yKIAgEh0YAwgBIhcJnBjKMEIIMR43ACEIAAwXGBgEMiM4Dw==,1025869359027085
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ego-vehicle,Gjt4AgoGbXB5LW9yKIAgEiwYAwgBIiYJ1BK2NHoIESoHQB8aF0QZCg8cDwgXICEeLxwHFBhJnAErMEESDw==,1025869362360418
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ego-vehicle,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ+AaWMhIECAMADw==,1025869365693751
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ego-vehicle,GusBeAIKBm1weS1vciiAIBLbARgDCAEi1AEJshDOP/oETB8SAAQQHAAgHxoxBw8QAAAYDAiEAQcpD5gBEMwCAKABD6IFB5QBEJYCAJQBGoABAJwBCTAPoAEP8gFJmgIX1gEyvgIAeBC2AgdsQBRkLBDYAggiBzQPClsID1ZJigIHFGEoUQA3Fs0BFFkAzQQHSQ8fLBheAFI3FikEHwgAABEIBwgfAx8MEQAPEB82IQQnDw8IIQcnSAhwB1oX7gERCBIYBwD8DtEsAAAPEwAAEMUBAAAPDwcPCXQhGhUAAxIaAA8JVhEaFQAAEh4JDw==,1025869369027084
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ego-vehicle,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J0jiENBoUCAQQEwcP,1025869372360417
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ego-vehicle,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJoATOLzIeABAKBBAXECEHAw8P,1025869375693750
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ground,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJrhycJDIFaSIXEAgAIBMqExAP,1025869379027083
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ground,GswBeAIKBm1weS1vciiAIBK8ARgDCAEitQEJAIgoqgQIAAQXCAcAIQgADB8SCAgnDAkMSi5CBCokIAggDAgEEj4wCBgQEgSSAQoSABAYAAQABEIHICwHCBgOCAgqJA8UIAAgDyIjBwcQIQ8AEAwYACoICAowLTcHCQMHAwcHDyVJBycADx4JEB8AHyFBGwgbByEgJxADIg8YADIUABAQABgLEA8IVRILGC0YDwluuwRCIwkDCgQQOggIBwAPDRkHAA8J6gGMBBoACAQAAAcP,1025869382360416
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ground,Gi54AgoGbXB5LW9yKIAgEh8YAwgBIhkJigOiLkogKgQIBAgQGAASDwgHAA8hDz8P,1025869385693749
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ground,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J1gSCLhocAAAYEwcP,1025869389027082
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ground,Gll4AgoGbXB5LW9yKIAgEkoYAwgBIkQJhj/aMPIBGRA7ADUHGx8MIQgAABcIDwwAJlEIABApDAcADxAAEBgaCgwYGAAYFwwQGgcMIAgAAGo9BwsQDwADIhMQDw==,1025869392360415
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ground,GucCeAIKBm1weS1vciiAIBLXAhgDCAEi0AIJsgeoLcIJMjmCAQhWInAAKBAYGGwQXiqCARAQDzoANggYIGoHFBoKMBg3uAEpICc6IVoHNggYGAwaABAYEEoHGhcwGAwqBHoPKA8KABAMCAggEAgOKhQAJDkmBxwAGDImCAwZAHEPqwEAwwEHowEEkwEQFygZBA8eDxwvKCEGDyAXBBE6Jxw5Qj8LMAAYCBIMCDgHGhAoACIYCBgMCAdSDzoNEAAQGzIHIAcKEwAVKAMYBwAHGiMoByBNlAEAEA8iA0oQECAPAFobSj0wAxA1GhMgEwgfQhkIFzoXCBUgnQFqSRp/EA8PMQcXIUkAwwEqQQAIBwMpCAcEHwsRGwALEgRIFBpNEGkHFxBFCCkPUQCzAR9lAGUpAw8pDwcRRQcLFxMHFx9BKQMPFwcHIQ0HBx8PFwAPFBEEDxJhCEERHxMPDwmuCPYBGgcAAxAMCA8=,1025869395693748
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ground,GlB4AgoGbXB5LW9yKIAgEkEYAwgBIjsJxDr+LMoBFFkAHwwxEBcILyYpPgcIEBQAICIDigEIKgcYACALIgQgBxgAKg8yHxAVKR8fEzEZDw8nDw==,1025869399027081
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ground,Gip4AgoGbXB5LW9yKIAgEhsYAwgBIhUJxDKUNDoAJyBRDBgiGAAiGRADEA8=,1025869402360414
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ground,Gll4AgoGbXB5LW9yKIAgEkoYAwgBIkQJtCqQMPIBJScvIQMPJQ9NUUI5FFkDNwQZDBc6ABwYSiIQAA4RMAAmKhAoJBpGAAQgCxgAEiVACzIHWhtKHxAdF1EZDw==,1025869405693747
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ground,Gkd4AgoGbXB5LW9yKIAgEjgYAwgBIjIJ+CKcKaoBLjAIGggAJkoYaiEHBwgXOAASGzgtFxsnAykIJxMRCC8XDx1JIiEEFwwPDw==,1025869409027080
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ground,Gkd4AgoGbXB5LW9yKIAgEjgYAwgBIjIJ3izCM6oBDD8UKQBZHkkQDzoYECIEMAMqECAAEA8aADAQKgwIDFInEC0AKyEdABMnDw==,1025869412360413
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ground,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8J6DuGJyIIAAAQBwgDFw8=,1025869415693746
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--ground,GkR4AgoGbXB5LW9yKIAgEjUYAwgBIi8JlBXeLJoBCAAIFwwHHAAWDxgIBMYCD0IHAAcXDQAHHw8gEykAHwsXB3MHFwBBDw==,1025869419027079
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--static,GlN4AgoGbXB5LW9yKIAgEkQYAwgBIj4JyAKaK9oBLAcOCAwXABFSGhAgACAHEgsAFRkXAAMaCCAMGBQHGjIoEAgwFwA9LxMfIxAHKQ0HBxcrCAgfDw==,1025869422360412
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--static,GocBeAIKBm1weS1vciiAIBJ4GAMIASJyCZAB/iyqAxAHFBIYCQAPHwcAFw8PEwAAMRAXBCEoDyIfHAgcByJCACAPIB0KABAIKCZKABAIAAQIBAgICi44BBAAChEJAyIIAA4YBCocCAgACAgAEBMAMR8LGRcPBxcpIQ8nJw8RDwMZEwgHBwsfEwcP,1025869425693745
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--static,Gn14AgoGbXB5LW9yKIAgEm4YAwgBImgJ8gSCLoIDBA8iBwgPABkILwwZIB8eGAQQJAoSGBgAAA8XEQUXDwAfHxcAKCk2AAcSBBgsCBAQBBgKCCAAECoMOhMIAxgUCBAqDggEGBFiPwg9JwsZJQcbFx8gIQcTDwMPEwcZKQMHDw==,1025869429027078
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--static,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J5D+IJRoIERQAABoP,1025869432360411
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--static,Gk14AgoGbXB5LW9yKIAgEj4YAwgBIjgJ6DuGJ8IBByEENxQhIA8EFxIHCCEIAAAQCAAAEggIAyAIMgMQDxgAEAsaGQgXBxMoAw8IBwAPDw==,1025869435693744
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--static,Gkl4AgoGbXB5LW9yKIAgEjoYAwgBIjQJ0jvcG7IBBhEYEihRPikQACYQCBIAKAcgKUIDGAsAAxoHCAQYAwAEEAAaFyAlCCsPB1EP,1025869439027077
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--static,Gip4AgoGbXB5LW9yKIAgEhsYAwgBIhUJ8DumGjoIDxAABBcUBwAYEwgHEA8=,1025869442360410
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--static,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ8DumGhIAIgcADw==,1025869445693743
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--static,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J2jysGRIAhAEDgwEP,1025869449027076
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--static,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ2jzSGBIAKAcfDw==,1025869452360409
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--static,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8J8jzaJSIICAMgBwgDJw8=,1025869455693742
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--static,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJujzqGCoADwgIDyoVBxIZDw==,1025869459027075
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--static,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJxjvwGjIDJxAABiAFCAMPBwAP,1025869462360408
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJmjLaEBIIDwQQDw==,1025869465693741
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8J4jG+FCIIDwBIBzIEWQ8=,1025869469027074
"{'geometry': {'type': 'Point', 'coordinates': [39.242713261384, -6.8303463287202]}, 'id': '1025800309033990'}",void--unlabeled,GlR4AgoGbXB5LW9yKIAgEkUYAwgBIj8J9BrSELoBA3kECSIHBAgAUguEARA6ADAQsAIAkgEM9gEA/gEQqgMDOg8QD2kP2QUHWQCzARHnAgA5Cg8AHw8=,1025869472360407
