image,value,geometry,id
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--wire-group,GtQBeAIKBm1weS1vciiAIBLEARgDCAEivQEJqCzUGdIFBycHAB9BBwAPJwcAAA8ZMQAPK1kADy1jAx8LDwcpCw8ADx05E1EbNwMpCwcHOQkHAy8LDwMpBwcLQQsXABcLERVRHz8LMQ8XFVELDwMhDxcDFwsHDzkPFw1BFggYMgAYDBAAECRKDjIQGAwyFCAIKAwSEkAMEgQgDBAYfAgIBDAOGgQwDBAEKhxCBCAMCBZSDAgEIAwKBCAsYgYiRIoBABASGgAQEBgIIAgADCIIAC5SDAAEMA8=,325528560549198
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--wire-group,GpADeAIKBm1weS1vciiAIBKAAxgDCAEi+QIJrBLwD7oKDBcEIQwHAA8sYQAPGikADwgAIEkcHw4hCAAMHywxBA8SBwQPigKFAiQREBcSAAgPSjEcBxQXFAASFyQHEBk6BxwXQgckF0YHOhlSBxQPTg9CAHYxfA+KAUFiF+ADCFIHMiAQIhwhBA8+CBgqABAHAA8gYQgDEhUQJwhtQo8BB6cBOYkCCN0BWpsBEFFCJwgfGDkIFxolADsgMQgLAAcPNA8WISQHFB8aBxQxEA+rARA5Ik0IFxgbAAsYIQgTIg8APUIfCAsYHQgPGD0qAxAbECEiAxA/OAMSGQgfOA8KBxgRCAcYDwgjSggyEBAyHwQRIB8cDwQPHhEYJ0JBBA8MAAQPSkkMACApDgAoL3xBJAgXCBUiHwgDEBsIHSAXCgsYFwgNGBcIFyILAA8gFQgbMg8IBxhFSgcYLTIHGA8IBxoPCAcYEQgrUiUoK1obIhUHEwgDFx8RAB8PCSAfUgcAACAyEAgfDA8DQR0IAwcAGA8IDw==,325528563882531
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--wire-group,Gl14AgoGbXB5LW9yKIAgEk4YAwgBIkgJkAHGHIICckoIEAwABBAmEBAiIBAbEAMQBwADFy0AAw8HAAQgGAgGEBQAAAoECAAYBAgAGAcABxcZABcfCwADGRcXIUknFw8=,325528567215864
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--wire-group,Gkh4AgoGbXB5LW9yKIAgEjkYAwgBIjMJAJwcsgEUABAaTgcMCAYIAGoNBwcQIwAbOh0YAxALAABBCAAQHxYHCBcMAAgZABdJFw8=,325528570549197
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--wire-group,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8J1AKaHiIMEgQICDgTCA8=,325528573882530
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--wire-group,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ0AKSHhIECAMADw==,325528577215863
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",object--wire-group,Gn94AgoGbXB5LW9yKIAgEnAYAwgBImoJoD2WH6ICCA8YCUYAUh8YHxIAEBkgDwQPGAcaHxgAAHoLAAAQDxADIhEYC2oXCDEIJwcDDxMPADkDUQcAAHwFCAMACx8LAAcZGwgVBxcfDwnuAUFSIxAMGhAAFCEYAA4vCAAVBwsYEwgP,325528580549196
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--ego-vehicle,GrsEeAIKBm1weS1vciiAIBKrBBgDCAEipAQJALIw8g8cCLQBGSoXRgcoJ3AZCA8oBwgABBAyAAwQLAdGOggIDggQIBgSBBAmGCQHaggEAAgICAAECHR8EAAgIGgqODAqADAIQggYCg4AEAgEAAgILBBSAIABEBAHtAEIXheoAQ+IASF+JwgHDgAMBxQACAkIABAHBAAMByYHJB8aABgZWicUFx4HPCkIDxoHJCkMAKABswEQPwQYDA8DQQAPCgAAEQQHQA8yORgHDAgWBxgSHxAVGGUqHyAAGAMIA0oVUnlKCxgLQilCUTAfIjVSSSg3OjkYGyJFGHsIbRibAWpJGlFSSyhzLzMpGQBFIhcYJxAVGLMBBydSABAHCBNKCY4CBHQKMAB0DDgAOgcyBCgQQiwomgRRMCI6ENQBIHAiOFpsEMYCB6ACILYKAJABD5ICAIgBD9ABYXgXzAEJnAEvFCEQBwQPCgAEDwgALGEAD0pRCEkUSQoHAA8cMSwnBFk2GSo3CVkfURcJCy8VKYUBFy0nEyFZN6cBMccBBzkxFy8PBwURFxebAUEXFzUXBw8WGVoqCBBOIBgaYhgMEBAADhBAIoABKBQQHAAEAAoKFAAQCAQACAjmASDIAQBCD8wCH6QBMcQBBxwgBBAKAAQSIBB+QRYXaikoHxoAKBc2AAAgKCAeOhAIDBguCigYNgAYEEYIKAdqMiIwBBADMhBKJEoaEBhCMiAgOgAgCAggCC4qJAAWKBwYAKwG/z8ADw==,325528583882529
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--ground,GtUDeAIKBm1weS1vciiAIBLFAxgDCAEivgMJ+DKkMcINBBcSGQAPJEkUDxYvCAAIIRAXAA8QGQAPHEESPwRjFC8EBxw5KhcEDwwACBEYByI3MDEEFy5ZJBkSHwAvFBlmCBwXEgAUIAAaCxADGAAqEQgHKBcaCDgQGgQYLigkSgwAEhgMGgAQHDAMABQaLgAkKBoALEkAJwxJA2EIOQoPAB8kBwgZAB8DMRMfDwcHGAkAAycLIQtZIxcHDwAhBBdAEDoPACcPKVUHEyAAuwEMFwhRFAgIBwRaABAQAAAPCgcAKQQPCAAQIkIJAB8HDwA5DRcqBwgPDAgACAgHEA8IGA4ADA8DERQPWhe4AQcEABAABAgAIA4ABB8MAAgHAA8IAAQwEAAADwQHCAcSAAMXCQgEKSIPDAAArAYbAAcZEQAfSg9aACocWhQQFgcgCADgAgsHBB8TEQcvFQcDEA8ICxgjEARkAxgdGB8ICzILCBB5AzkHBwMZSS85CB8yA4IBCEIsMAgSACgfOgAoCzJBGC0AVTITAA8YCwADKA8SJQgHEBsQGQ8nCBsHKRAbKjUAJxgZACcgaSoVGH1CHw8DEQkAAw8bH8MBCDUPCBkDNx9BCzEDRwcJDw==,325528587215862
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--ground,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJhjukJCoEFwgABBAHGgcADw==,325528590549195
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--ground,Gjp4AgoGbXB5LW9yKIAgEisYAwgBIiUJ6iXwL3ooAB4IKCAgSgAYDiIJICcHExctFwcZBwAPNxMRAx8P,325528593882528
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--ground,Gmd4AgoGbXB5LW9yKIAgElgYAwgBIlIJ4CL+LKICCBcmJwxZA5sBDDkMDxwHDiEELwMpCBcDWQwPAA+sAThKMhEgDwgDEhcYA2oXOgkAEygLUhMqA1oTKAkqGxAXBykIFwcHAAMHQQ8P,325528597215861
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--ground,Gjt4AgoGbXB5LW9yKIAgEiwYAwgBIiYJliKgJXpCICQqKggIECAACioIrAEhCAchBwATLwcAFTFDJxlBDw==,325528600549194
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--ground,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJ5CaSKzIAUghABwcDJwsXADEP,325528603882527
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--ground,GpUCeAIKBm1weS1vciiAIBKFAhgDCAEi/gEJjifGLMIHIAAUDwhzOiIqQRwHMDESLwMRIR9JMQ8ADxcxEAQ3hAEoDAdOCAgQHD8KAAwgJAc2IFIIDBoIShAQCBguGAwaGAAEES4KCBE6bBBAEBoAGCxqBCJCggEMMhYgABA4fBJAAHwYMAASFBgMAAgPHggMOiA4A2ILMkEQxwEA5QEfBwcDAA8HEwAJCQMAFxc5FwcpGgcMFwRJCA8YGAgqCAgECAYYEBAgBwgHWhcUBxYHDAdOMQQxBwcAD0GBAQ8HAxEtD0kYJw8tAB8nBCkIAAgXCAAEDx4XDBkAQQcP1QEPVRddCCsHAykNBwAPCw8HORsvByEhDysADw==,325528607215860
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--ground,Gm94AgoGbXB5LW9yKIAgEmAYAwgBIloJmhqMJMoCBw8EMTIIGBcAHxghTgcSDwAXDAAEBwMPBBEEBzAiBCgIEAASBwhDCAMIBBAhGAsaACgXEAMQMTIPAAMPFwAHGBEQADcMAA4pDAcADwcHCwgJGA8=,325528610549193
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--ground,GqIEeAIKBm1weS1vciiAIBKSBBgDCAEiiwQJngPsLqoNAx8QQSAfIkEQORQPEB8WABwhNg8QLwM5BFEoHyYILDBCIj4wEAAMEBAAMioQABwgNgAACBAHHAAOEDgSbAdMEGAHmgEgOgcMEBAPOgAcOk44FgAIDxgIEB8IAAQpMg8QEAgqFAgEECYADBgAGggAIDhKAAwSFgAMEQQXDAAcOhYAHBkURysAHREfKg8pMRcHDxsABCEDDzgAEhcoDxwhBg8cDwgPRiFSACwSnAExaggID1YPRiEiLwghGBcIFxAHQosBCAAEFwgAMmkIAChRBCESJxAHBBAUEAhSDAgEEBIAAwgEKiAHDEoQBwAgDjIAOBXOAQwoB0IXGBtCKSgXCDE6PxADCAkSABALGAAiD0CfAbQBCwAjKhkIBxA7Kh0IExhZKBcaGQAjICUICwgDAA8IBwAHChMACwgNAAcIfSg5CC8PEQgLIqcBEF0YswEHDwh/DwQPHiEDFykfIwAhEScKCxgHAAcgCBoLAA0AFwlBBxMPGwgpADcvZykfHw8Ac3sDBwcABwcDAAQPEAcDDy8RBw8dABcPQQATECsPDQcHB0U5Lx89CAcABx8LCRMADQ8PCaYIsAISFwAQEA8JggGLASIDKhYIDA8HKQ8JiwF8wgEICAQIHAcSDwgZABcHDwRBER8AKRIXAA8LGTUXEwgDEBkACxoAQgggFhgAMhQYDDIP,325528613882526
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--ground,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ6AuCMxIECAMADw==,325528617215859
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GlV4AgoGbXB5LW9yKIAgEkYYAwgBIkAJ+jnOLNoBC1EAiwEPeRE5ADcOQQgHBCEIBwAXDBc2GQAiCBAkGAxaA7wBEHwEYgtKACgrShkAIycEBwcxAAcP,325528620549192
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ1jTGLBIMORAADw==,325528623882525
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJnDCSGxIEOAMADw==,325528627215858
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJkDCKGxIMBwAQDw==,325528630549191
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJtDr0JjIUH1YIECoAKDkQPw8P,325528633882524
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GuIBeAIKBm1weS1vciiAIBLSARgDCAEiywEJnDmKM4IGHCkqDxwIKAcaEBwPCA8mBxARBCcMABAXFABWMS4AQhcMMQAnIDkAJwcRKy8HQQSBASAxOgdKMAQaCAgEOg96DAcMMSAHHhcEFwNjJA8MFxAHBA8WCAgwFBIDIAwIAN4BBwAICAA4Bx8HAClhHwAfFykAEygAOgwIABAIABQoABIaODgADBcqCAgPAIIJGxcVJyMALSkfBwcHAB8fOTEfF0EZDyNJD0kEMQMPIS9pMScIRQcXDzUAJxctCQsXDwcdOScfDw==,325528640549190
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJhjuOHxIEBwAIDw==,325528643882523
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J6DqoJRoQAAAQDwAP,325528647215856
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gjp4AgoGbXB5LW9yKIAgEisYAwgBIiUJgjukJHoEAAASCAAIGQMPBA80AA4YADoIEAAgQQoPIQcAAxAP,325528650549189
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GjJ4AgoGbXB5LW9yKIAgEiMYAwgBIh0J5D6iI1oPAAMPA1EIIQgABA8cCAciBFoLAAMQDw==,325528653882522
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JiDzsIxoIBwAIBwgP,325528657215855
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJoDzcIyoIERYIBBILEA0ADw==,325528660549188
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GjF4AgoGbXB5LW9yKIAgEiIYAwgBIhwJqj+gIFIYBwxpEhcEIRAPAA8MAADmATkAEwcP,325528663882521
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJtD6AIBIEOQA6Dw==,325528667215854
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJvj+yIxIEHwAYDw==,325528670549187
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJ9D/IIioIAABJBAAAWgsADw==,325528673882520
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiN4AgoGbXB5LW9yKIAgEhQYAwgBIg4JFPYhIggQADIHCAMhDw==,325528677215853
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GjF4AgoGbXB5LW9yKIAgEiIYAwgBIhwJgECEKVIAngIfBxUIEw8bWQApEFkgSRIACBoP,325528680549186
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8J8gygMCIWBwgqCxAVBw8=,325528683882519
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiV4AgoGbXB5LW9yKIAgEhYYAwgBIhAJbtolKgAIAwADAAAHBAAP,325528687215852
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J5Bu8IRoIIgA4AwgP,325528690549185
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ3CL+LBIEAAAKDw==,325528693882518
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JliLuLBoeDxQIEBgP,325528697215851
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gi54AgoGbXB5LW9yKIAgEh8YAwgBIhkJmhqMJEoIAAoXDAcICAAQCwgNKgsAAyEP,325528700549184
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gi54AgoGbXB5LW9yKIAgEh8YAwgBIhkJtBr2LEoUHwQXKA8iCBAQCBgQCDsINRoP,325528703882517
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJ3BuqIzIDDwQHRAcEEAMIDwgP,325528707215850
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gil4AgoGbXB5LW9yKIAgEhoYAwgBIhQJ2BucITIEigEEEgQHBBADCAsADw==,325528710549183
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JxiDEIRoIEAAiBw8P,325528713882516
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8JlCDuISIQQRoACBgdAA8=,325528717215849
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8JhCCGIiIEDwwHEBAAGA8=,325528720549182
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gjh4AgoGbXB5LW9yKIAgEikYAwgBIiMJiB3yIHIAHxAfEAAEGBgHHjAASgcIHQcDDwMHAw8HCBsADw==,325528723882515
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJthzwHxIMBwQYDw==,325528727215848
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JoByAIBoOCAAgDRcP,325528730549181
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJhBy6IBIAKQgHDw==,325528733882514
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gi54AgoGbXB5LW9yKIAgEh8YAwgBIhkJgBz6IEoELwhKDBgAGAwIABILAAchCwcP,325528737215847
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ5BviIBIEIgMIDw==,325528740549180
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ+Bv6IBIEBwAIDw==,325528743882513
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ4BuyIBIECAAQDw==,325528747215846
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JqByMIRoGWQhaBwcP,325528750549179
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJxhyEITIEawQACGIDBwAHAwgP,325528753882512
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gjp4AgoGbXB5LW9yKIAgEisYAwgBIiUJuiDOJHo0CAwHBGkHGQ8PAB8IBwgpB1IMCAoaBEgJMgsYKwAP,325528757215845
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J4B/cIxoICAAQBw8P,325528760549178
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gjh4AgoGbXB5LW9yKIAgEikYAwgBIiMJriOgLXIYCCIgGDIyGCAADCIAIAgYA0JJSRtJBycHABkxDw==,325528763882511
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GkJ4AgoGbXB5LW9yKIAgEjMYAwgBIi0J5CaSK4IBCIUCCEEH/gEEvAESEDQACA8I0wEEkgEHdBMQHwALABEXAwkHPw8=,325528767215844
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Glh4AgoGbXB5LW9yKIAgEkkYAwgBIkMJziuaM+oBABcLGQMvCyEDJwcHAykIDxQAHhcsBxQRShcuEAQSEAhCggEAEAgIAzJNMgsIFQgTCFkYBwgfCA8PBRcP,325528770549177
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJxieOKiIItwUD9AMESgM4Dw==,325528773882510
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JzieOFxIO9AMNugYP,325528777215843
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiN4AgoGbXB5LW9yKIAgEhQYAwgBIg4Juie4DRoIMgT2AQdZDw==,325528780549176
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JrieEDBoIKgAwBx8P,325528783882509
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8J6Cb8CyILaQBZGAcLGA8=,325528787215842
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gh94AgoGbXB5LW9yKIAgEhAYAwgBIgoJfrYcEgYAAAgP,325528790549175
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gld4AgoGbXB5LW9yKIAgEkgYAwgBIkIJALwekgEyBxwYEDAMCgxAEhIAigEEOggAByADJyEIAxcXCRMSABAZIBsADwlCqwFCAyIECBQIDBgMABAXABkfFw8=,325528793882508
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gh94AgoGbXB5LW9yKIAgEhAYAwgBIgoJdrojEggqCxkP,325528797215841
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GjJ4AgoGbXB5LW9yKIAgEiMYAwgBIh0J6ALYL1oLCQAXJhccMTQADhAUAAwKCCAnCAcQDw==,325528800549174
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JyAKSHhoIAAAIBwAP,325528803882507
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJmAHOHyoQChAoAFoLGBMIDw==,325528807215840
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJ+hjiLRIKEQASDw==,325528810549173
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8J7hisLiIAIQwXBEILEA8=,325528813882506
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gjp4AgoGbXB5LW9yKIAgEisYAwgBIiUJ5AuCM3oHGQgfCAAMFygJIhIkACogBBgdIgMQUQArDwcHAwcP,325528817215839
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gjp4AgoGbXB5LW9yKIAgEisYAwgBIiUJ2gWIMHosEBQPQgAYEB4ACBAwEgQQDwgDEGkHIwglFwMPFxEP,325528820549172
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJkASmLyo+BzAgKwgLDzEADw==,325528823882505
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gk14AgoGbXB5LW9yKIAgEj4YAwgBIjgJ+AuMMcIBCzETFwAxFRcHHwBBDBkaAAQPFAc2GAwaABARGAAqEiADQggQABgHGhEQGwgDBwcHDw==,325528827215838
"{'geometry': {'type': 'Point', 'coordinates': [39.242142611172, -6.8304130370574]}, 'id': '325473053888082'}",void--unlabeled,Gi14AgoGbXB5LW9yKIAgEh4YAwgBIhgJuj/kE0IMIRoPBA8cEACkARsAGQ8PMQ8=,325528830549171
