image,value,geometry,id
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--water,GrUGeAIKBm1weS1vciiAIBKlBhgDCAEingYJmCTmIcoSCwgAEBwgGhc0DwgPDgcYABQZDAAuGkoICAgEGBAQHAAOFwApGB9yFxwXXAkoFzIARB9KDwQJGgAcBzIAMBfWATkEB2IPTg84HzYAJBEqABQP1gEnGAAkBzYIfg/eAggMB14QGBBaCBgHFhA0CHgHIBDyAQg6IkwIGghWCA/8AwcIBRgHAAcXEwATIEEiFyALOhUADx8LCBcHFSkjBwcoCCoICAQgAyoHICM6ABgRIhMQLwcHEBUAAw8fDwsYAyALCAUiHzgjGikwKxAhABsnABcQEQgvBwcDGRsfDzkJRxc5DwcbYjkYBwcEDwwHAEEHJxMhAy8pBw8IAzAPGAAqIEoQCAwgIhIIEARSDyAMEAhiDDIHABcyCwgVBwsYHwALBwMPIQkPCgsgCwALFxEHK1o1MB8IlwEPMx8NCCsHExBjBychGzcHAAQhHC8YACIZIAAIDxwPHggMDxgABBAQBxYIEB8QCAwXKhEQYQOBARcAAxAZBwMIABgICAMiHyAHGA8AJUcDQQchEx8TCAAQESIDKCsiBxkVBwcXBwAHKQ8PDycPBw0IByALEAdCEzoHAAsYJQAbJwMpEzEdEiMADxkVBwAPCwcDHxcxBwAHIAsSJQATCR03RyEdEgMYBwgEQgNaHwgTFwkhA0kHFxsHFx8hBytJExEdAA8PCx8hBwcPCwADERcADyJREB0oFwAPEiVAEwAPHxcPLVpBByMwQQd9cRMxCQALFxMnABkQDwMPMwcNEBMADx8DiwEIHy4IECEYCBAHDBcaAAgQFAgAEgwQBxgHB3UIHSgPCdoVwAJiCzIcOBAACA8QPxIQDCEHcRkABzIbCQsSDwkI0AIqDwgIMBQHBB8DBw8JHAcqBxAEGBIABBcHDw8JTJkDqgEPIAMqEDgWCAwiCAAADxARCGkqKgwHABEMFw8PA0kRDwsADyAAShMAExcPCQjMAUohGA46CAgDIggABBEYCgRJAxkPCU6tAmIHEAAyDBgAECwICgcQIBA3AyETHyUHAw8PCUoQSgcyHAgeEQgPABcLBwMXDQAPIA8=,984123523512347
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--water,Gip4AgoGbXB5LW9yKIAgEhsYAwgBIhUJjj/KIDoEexgHCBIEQAtKDxAAEg8=,984123526845680
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJsB72IRIIBwAIDw==,984123530179013
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--dynamic,Gl14AgoGbXB5LW9yKIAgEk4YAwgBIkgJuCXWLIICEAASDxQICBgUAAQPMhcEDyAJBBcQDwAPEgcAERAPCAAAEBMqCwgFWgcIBzILAAcPCyATABUfDwkrAAcaJQADDw8=,984123533512346
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--water,Gj94AgoGbXB5LW9yKIAgEjAYAwgBIioJgj/4IooBBHEQMQAvEBAAGAwaHAAKEQwSHAcAahcICyAZEgMAAwgvGA8=,984123536845679
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--dynamic,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J3g3IIhoMCAMQBwcP,984123540179012
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--dynamic,GjB4AgoGbXB5LW9yKIAgEiEYAwgBIhsJsieqK1IIHxAABBEOBwQSAxARCAsgFwAEDw8=,984123543512345
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--dynamic,GowBeAIKBm1weS1vciiAIBJ9GAMIASJ3CaoXjjeKAwhhCykAOQgPAy8QCQwXDDcSIQgAECccIQwfCgAEFwwAFCkTYgsaABgICBwHCCEyFxAXHAcEDy4AHCgMWhAiPjgHGA8KAxAhICMQIyodCAsoDwAHDy0AFxctIDsAEyIJIBMQDwmYAaMBGgcAAxIQAA8=,984123546845678
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--ego-vehicle,GjB4AgoGbXB5LW9yKIAgEiEYAwgBIhsJyiCQNVIMAFYwHDILKBcSAxAlCC8hDycASQ8=,984123550179011
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--ego-vehicle,GmB4AgoGbXB5LW9yKIAgElEYAwgBIksJ7hjQMooCVmkEBwwJBgcEACQPHB82ACAPkAEIYhgEAAgIKhgwOgQqFxAAKBciABgLQh0oLwApGDMAKRcHHwMhFzchIWEPDw89EA8=,984123553512344
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--ego-vehicle,GsgDeAIKBm1weS1vciiAIBK4AxgDCAEisQMJAO48ggyuAy+oAQjiAQdaCG4oTgAwEMIBAI4BIrYBADQhMgBiMigqIggMEGog2gEARhD0AQoyELgBAGIHGhEENxUpAx8LDwAhKlEANwwhCFkUQQRREDcmQUIAIBgUABAqAzgEGggIBlIICAwyCAAUMAwIGiooKCAQGgBGKkQAWiA+JxQAIjkIAAwfCAAMMQwHKhhWGiARJi96ByooOBAQEowBECoPdggQEToPSgAQFwgfEAAEACIAKCkQJxoRABcRLwMxBwcLQQBpDCkIYRA3DhEADxAXAA8YGQQPoAFhJAdOMSYnFDEIAAgXCAAIFwoAIDk6L1IRaiIkACIPGBkEDxgPBA9GKbACEBQSJCAEMhI4BEIMGAgyPloESg0wBhIFOBMABxBVBwcSEwhpABUQGwApGCs6DzgHAAc6IEIEKChCFlIcGFIAIA8+CBwaKgCQAQlEJ2gPJA8qOQQxBzcoIQQnRigkCD4yNloMOgRAEDo6GMABAMABIpYCBzoQXgCAATpmEFYALA82CBQpDAAOFyAAAN4E/z8ADwnIJakDQhMIBBAMAAwHAA8eAAAPHQAP,984123556845677
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,Gu8CeAIKBm1weS1vciiAIBLfAhgDCAEi2AIJAJIWygkyHwRJGDEENyAxFgAcIgwAGCkMOR4nQgcIFygIDBEqAAwSCDAqACwqNgdaggE8CBYqBCAZIAcyCxgeCAwaABAMGARSNgAMHxwAGCkmCBBCB0I4CA4IDCADKh1KBCgSDwgfRggQGAQYKAgIOhYHCB8QERgKFDgIbA4ICCEUH04PCCggOghaExg3ECUiowFSGyBNKikoADIWIFoYNCIErAEHGANSCxCPAR8fGUUPDxcPABcXSREABzgIEg8sBwQnBxkHUQwPAA8YLwQZC0kLDwNpBxcfGREiB3IHIBciABgtCA8aGxAPQCUqByATABsfGQAfIAMSLQADCRsSC3IHCAMYBxIDWgkQTwcxGQtKBwALGg0AABgDCATVAQQPBP0BAxcHAAAYA2IDAAMPHwcLDyUHJwghAAcIFwgPCdoBIhoFQAoiBGEPCdoDtQkaBwoAEAgHDw==,984123560179010
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,GkB4AgoGbXB5LW9yKIAgEjEYAwgBIisJlge8JooBA0EZKQNHCCkKBxgIECoISAOcATIQAxoVCAMQCwATIA8AAwcP,984123563512343
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,GiV4AgoGbXB5LW9yKIAgEhYYAwgBIhAJvgiYJSIIAAOcAQspAFkP,984123566845676
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,Gkd4AgoGbXB5LW9yKIAgEjgYAwgBIjIJziOOJ6oBAzEWYRQADCgMBwQXFAAOGBgAFCIAEAAQBwgTAAcPIQcPHwcADxgLMAcADw==,984123570179009
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,GvEDeAIKBm1weS1vciiAIBLhAxgDCAEi2gMJlibuJLoOQggkL0IILlkYEBAgFAAmPxARGAAeJ1IPECEYAAQSDAAIECIIDCAQEB4AFBIsSiIIGCAcCAgYBEoKIhQYIAcEWQNBCAcEFx4RSCIeOBQKJgAMEQgfCAAYMgQgDAgAEBYIEBokAB4RFDIEKhwoJgAMFwgAFDkIQQwPCB8OBxAIECgQEAgqCAAIGBYICBosIQQnEiEADxQHFCAIIgRCJkgQAAgXIB8EIQcHABcEBxoIBA8YAASCAQ9iKRILGA8HDyAVBw8IAw8XAAsQHQcbEAcQHwAhGhcAGzADIggAHDgoImQIFA8sCA4HNCCYARAgBzYvLFkSCAwYDAAMHxAJIgoEEAwIIAAMFxYIDAcYMQgACzEHYQsPEB8DUQcPIRELHw8HH0kAKRAXBC8QByoIBDAUIggoAEILCAMQCAg6FxxhEAgYOgpIEDocIAQaCAgHMA8SABgcKCIABxIhCBcYLQAjGBsAIRojCA8oNSoTMDkqgwEQGxgrCA0QFwAnGmUISQ8tKUkXOwgpGJsBBxsQRQAfD1UAAwgpJyMHOTEnDwkPOxkpJ1ExFx9VKQcPRScHDyMRCQ8fBy8vGQkHD2U3IykFDwcACwcDBwMABxkHAAMHDx8ADw8=,984123573512342
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,Gix4AgoGbXB5LW9yKIAgEh0YAwgBIhcJgh/+IUIIDxQABBAIAAcIABAfCAkPDw==,984123576845675
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8JlivYHyIcCQASBwgLAA8=,984123580179008
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,GrIIeAIKBm1weS1vciiAIBKiCBgDCAEimwgJ9h2uH+IdDDEMDwAnFzkDHwQPFCEYABIQECoQAAwxAB8XMQAvGFEIOQgHAA8SDygICA8AMQ85A1EbPwBBGDEgDxQxDgcUCBQvCAAIORovBSEPHwApEB8yEBQqBCAMEA4HDEEMBwgXJAcKGAgAAA8MFxgZMggcDwgPGAAOGBAACA80H1YIIiAUABgXHhAAEAsaACAIGABCBzIQQBAaFAcMGQg/DhkIAAQPGAAYIgAQLggQGAggGBIuWggoEBgAEgwICBgSBxgxBDcQGRgKJjgAlAEpQgtiCygEMhQoACILGBcQDyIHQBEIBxoDUgQQCAAKMQwHCB8ASgcIA0IZMA4yHAgMDwAhCA8MADZCAxAYGDYHDBcPHwgxCAcMOQwXFAAaQjQwACIuEBQXPgkYHwwIGg8gAAQPBwAMDxAAEDEaDxAIDCAMACZJLAAyMhBBGBfOAQgoDyAIIhcoCBoHFBAoABYXMAgmISQIDA8cECYAKAcSDygAHBgEEkoQGiEQABQfMgcYIAQiMgAIBxA5LA8iMEYADAgIGhQACDkYFxIwDAhaFxAyEBAQAAgPFgckCAgRFAcqCBQPIgAUHxgQBBheDyIiKAgQQQQxDB8eDwQPFAAQEQQPDAcADxIPMAAeGTQHCA8IHwApKzcLAAARCwcAFwgABA8QAAQgBFkUUQwPAzEjLwM5CBccDy4AFBgQAARJEicYBxAIAP4JDwALGRUIBOYBCggISRwHAHQbCAsRCRIbAAsZABcPDwAwDzIIuwEMOgAREA8MSQM/BxEXCAiBAQMXAwcACQAPCw8DBwUHCxcAEQ8XC0FBcQ85BwAHFwsAAAcLCAAQCQgDIggIABgKCAQiGCgIIAgAABIQGAwwFiIQQgd6VQcQORMHNQgYGggYSwc5IfEBBx8PdwgzBxUPFwhZBxcPXQ8LCN0CB30QNQcOAAkRMwALEgAI1QEoPQAHCAgIIxI1ADcgTRAEDxcXQQAZGCsAExAhByMAExAZBwMXQwAlEAMYEw8xADcIFRAnAAsSIQg3ABEIAyA6ByAIK0IIECcYWwobGHEYFyAAKg0YGwAPDwMXBwdJBy0ZCxcHAAgXCw8AERMHBw8ZAAsYDwgXBw8iLQcHIASMARAgFAAiOhAABBAUEAwYCgAUMhkAaUkAQgcwGxIPGQc3CQcLMQ8HCx8pKR+DAQcPHw8AHwcHBREPAAcSFwgDMAcAAw8AHyEIAw8bBwMAAAkDCikIHxEEJwwHACEXLwcAKRgLIiMYCxhBCAMQBBodGBsHAxcQowEfDwMQJQAPBw8JlhujASIHCAAQDAAEDw8JYgA6AwADAAMAAAgEAAQABAAPCZMZhgI6AwADAAMAAAgEAAQABAAPCdoGSUoJMgoYDAAYFyAHCBFCFwsPGwAP,984123583512341
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,GoIBeAIKBm1weS1vciiAIBJzGAMIASJtCYY6xieSAyA3BiEMBwQfDBcgEAQQFgAIDzAIFA8SIQAXJDkIHwQpAx8HBwcpCCckCBYqGAgMBxAgFgAMORgfQiEUHxQACBgIAAYXCAcNvAEbBwsQHwgREiNIEwoLGDEoGwBJMkUQBxAtGicwDw==,984123586845674
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,Gi54AgoGbXB5LW9yKIAgEh8YAwgBIhkJ2jzQIkoMABAfDgAEGAwIABgHEB0SGwcP,984123590179007
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,Gh94AgoGbXB5LW9yKIAgEhAYAwgBIgoJAP4hEggIBwAP,984123593512340
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,GqQBeAIKBm1weS1vciiAIBKUARgDCAEijQEJAKojugMQAAwPBCkSLwwHACgMEAhhDA8ECAAQAwAEnAEAGAMIAKwBCAoAEBQACmEAmwEEkwEABwgICA8EEAQPDBAEUQgXAxcIGQuYAgAoCAgAEAgPCGEEGAQHDggADxAPAzoLGBEPC4IBCIwBByAPGAASFxAdOhsQXQcPCZwB4wMqAAgACAQAAAcABw8=,984123596845673
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,Gh94AgoGbXB5LW9yKIAgEhAYAwgBIgoJXvYhEgQHAAgP,984123600179006
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,GiF4AgoGbXB5LW9yKIAgEhIYAwgBIgwJANAtGhgPBBobCA8=,984123603512339
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,Gjp4AgoGbXB5LW9yKIAgEisYAwgBIiUJ3iHgInoUURAHFAgiFxwgFyoDIBUiAyAHAA8oDwAAFxBBDw8P,984123606845672
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,GowBeAIKBm1weS1vciiAIBJ9GAMIASJ3CagF7iS6Ayx0HgcIEQwIAzoEEAwSHgAMYggAFCgIIiIICBAEKBAQDCIgEBY6EAAcMQgABDIQKC4YBN4BAzIfGSkIDxIfABERCx8EHw9JH0kVBwshTT8PIRcHBxcPBw0XCwAXKQsvAEEHMTkYGycDUQQPMEEeBw8=,984123610179005
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",nature--vegetation,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J7hCqIxoeBwQQBwgP,984123613512338
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--ground,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJhA2SIyo8DxQZEgAgKgQQDw==,984123616845671
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--ground,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JvgyKIxoUKQQiHBAP,984123620179004
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--ground,GrUDeAIKBm1weS1vciiAIBKlAxgDCAEingMJwBrgL7oMBAccOTIxGD8IAAQZIh8EDxAHBBEYD0aJARAJOmEIAAgXCAAQJxQRAA8OBxgxBBcIABQvCAAaORwfDCEiHyxpICEKFwgAMGkaGRAnCAAIFxARJhcMHwDNAQgnGAAEDyYhBAcYABAQD0IAGBAAECcIAAQfFiEEHxgpGx8IIRwAIIQBKioMIBAIDDIKCAg4EBocEQgvAEFqShoAfnImKgAQECAfAA0qEwgTKCkiMwgPECkPAA8TIRcADRcTAAMYCwgLJxMAFWIEMgdiDHoKIixSCGIQSgRSDggMICQYFDISCCBKBCAQKlZSMmIQUggICDoqigEEQhAyCDgEpAELUjEHEx8TBxcpZycDEQsHBy8bMQ9ZCIsBA2EJDxN5H0kPWREZCy8PDwcZFw8HFxEHRwc5IDFSCzIHAB9KBwApUAMiFzoDigEIMgRqDCAAKgw6AGIPMAAaEyhBOgsAgwEHAwhZGRcnC1EPMQAHAwcABwMHCRcHBwMHAwkDBwMHAwcbOR0fLzkpFwcHAwBROQ8vNQcbISsHKR8bAA8=,984123623512337
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--ground,Gih4AgoGbXB5LW9yKIAgEhkYAwgBIhMJ4B6kITIcCAYQBRAbEhcRAx8P,984123626845670
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--ground,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J9Cb6JRoIAAYQCQAP,984123630179003
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--ground,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J0CbQJRoIAAgaBwAP,984123633512336
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--ground,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJuDK0HhIYCBcADw==,984123636845669
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--ground,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JyAHQIhoEBwQYAwgP,984123640179002
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--ground,GjB4AgoGbXB5LW9yKIAgEiEYAwgBIhsJhAHMIVIQABQfCAgDUgsPACkLCAQiBxAHBw8=,984123643512335
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--ground,Gjl4AgoGbXB5LW9yKIAgEioYAwgBIiQJAIYieggAEAAiHxwIDBkAGgMIAAgLEAdiCw8AJwsIFQ8bEA8=,984123646845668
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--ground,GvEDeAIKBm1weS1vciiAIBLhAxgDCAEi2gMJALQmsg1eCBwPHjkYDwAREBcIHweLAQyBARIQDBcEOQAxDEkyGlAICg8EWQgRBBoAGAQICAcQAAAgDBAAQi5aHBpWGBQQKgcQGAOsARM6HQgvQgMQBFIcKDoXCDIAQgwwGCoMAA4YEAgIGBgIECJOQAwiFgggShBKAyAMIBISIAAQESoHIBoAEAwYCAAaOggAECAsIggYGhhKKgQIJCAECAQABAgEAAQaDBBgKBwqKBAIIBoACA8UECZCMCpSCTIaEBg6CBwYegqQATioASoEUhgwCAAyWhQIIiIEECgYDBoQCAQQDggEGAOkAR0iI1oHAAcYBwAhQgcAGzALShUQCyIAGAwIBBArBxc5GRcADw8XABEPFwcfIRcbMR8fHQAHERMHMQgTGhcAHyAVAAsgPTonAAsQQQdBGCcABw8LAC0nDyETBwcPVSdVEZsBGjEHHxgtAA8QNRATIjkYCxgfGhtiBFILMAAaFEgEdAsYIRhJGpkBAC0HJyEpBycfACEVHwAfEhk8AAQHAxcfQRcQGQ8PHw8ILQcHGBsYAxoTCABSByAxEAsqXSBVMh0HBxgbAADjDhwHAxkXEA8J8ALECyIHMB4QED8PBw8JDM8XIgNiEDIUEA+rAQ8=,984123650179001
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0J0hjINRoEEg8ABBEP,984123656845667
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJnAHQIioEAAAIAAgDAAAHDw==,984123660179000
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,GiV4AgoGbXB5LW9yKIAgEhYYAwgBIhAJkgO8ISIQBxCsARMPDzEP,984123663512333
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,Gjd4AgoGbXB5LW9yKIAgEigYAwgBIiIJ3hnMMWoEDwwADB8gIU4fagBCGFI6YRePAQcfEDUAGyAP,984123666845666
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,GukBeAIKBm1weS1vciiAIBLZARgDCAEi0gEJ+hW6OKIGRklKKRwfBBcQIRQPCh8UITwALh8YGC4ACBAQAAwnHgckKSQPIh8EDxAJCBcmFwwXABEgNwggKhg0ACoXMAAeJwxBFAgIICYAAy8UCAQwCAoEIAwYJhcAMRAyDFIYKFoaBAeEAQgPIABKECgwIg8gDwgXShkQHzoTACkgHwg5MnEQExpZMAMqDCgAYjkIHxoVABMpLwcZFwAZCAcDHzMxHQAjF5cBJy8AGRAPKRMAHxdBACVCDzgjGiEHNxAZBxMPACELFwAxCB8LBw8=,984123670178999
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,Gj14AgoGbXB5LW9yKIAgEi4YAwgBIigJ3Bq6I4IBGBcIFxIHBBEQAAgSQgBSCSAXTggkBycYUQo5IEkHNxgP,984123673512332
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,Gix4AgoGbXB5LW9yKIAgEh0YAwgBIhcJ1D3sG0IHBwQhCgcADwwHAAgEGAMiDw==,984123676845665
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,Gip4AgoGbXB5LW9yKIAgEhsYAwgBIhUJuB3oMjoAJxgPAykeIBw6JwcJEA8=,984123680178998
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,Gnp4AgoGbXB5LW9yKIAgEmsYAwgBImUJsjDONPICamo4Wh4aCBgUCCooBBIMACgwDAAyOgMoJyIIOAMyKTojEGcQQyiPAQopABsZPQcfEFEAGxcVUSdBAycfQQg5CAAQNyw5KhccABYPagAUBwgRVggIDxQABjcFEQ4vDw==,984123683512331
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,GiZ4AgoGbXB5LW9yKIAgEhcYAwgBIhEJ1D2eHyoHFxcZNgcUCA86Dw==,984123686845664
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,Gnd4AgoGbXB5LW9yKIAgEmgYAwgBImIJ9CO2N+oCDAgAEBgqEEoiGBQqFAAMGQZJKGkILxAZB2ILKgBqDEIICAQyEjAAGBkSDygnKiEAAAcDCA8ACxkHAAsfCQALMRMnBwALQQcAAw8dBwgPABkXDx9BDC8kFxoADw==,984123690178997
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,GoABeAIKBm1weS1vciiAIBJxGAMIASJrCdwLshv6AhkXAxcLCSNRCy8AgwEccQgADB8QBwQRKh9yBwwPIigYCBQiEAgqShRICDoDUgMyDzglQi8qRQgLBwBZDCEIswEIJwTNAQcPCxgDWgtCBBgH3gEElAEHEBMhHQAADwsPCwAHEA8=,984123693512330
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,Gix4AgoGbXB5LW9yKIAgEh0YAwgBIhcJzAHIIkIAFw4ADBkIAAAyDxAAEA0HDw==,984123696845663
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,GiR4AgoGbXB5LW9yKIAgEhUYAwgBIg8JmAH2ISIDIQwHACoDEA8=,984123700178996
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--static,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JlgOMIRoMGAcIAwcP,984123703512329
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,GlV4AgoGbXB5LW9yKIAgEkYYAwgBIkAJwBm6O+IBbGlADwwPMgAgEBoYMAgUKhYAIBk6BwQQJBoIGAsICzIHAAsgBwAhOhMAPShZH0MARSkZAB8PJycP,984123706845662
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJuAGyIxIIAAcQDw==,984123710178995
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JwgvgIhoIDwQ5BEIP,984123713512328
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,GiF4AgoGbXB5LW9yKIAgEhIYAwgBIgwJYpYiEgCcAQObAQ8=,984123716845661
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,GiF4AgoGbXB5LW9yKIAgEhIYAwgBIgwJXvYhGgQAABADBw8=,984123720178994
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,Gh94AgoGbXB5LW9yKIAgEhAYAwgBIgoJasQhEgQHAAgP,984123723512327
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,GiJ4AgoGbXB5LW9yKIAgEhMYAwgBIg0JyAHsHhoAFwgABBgP,984123726845660
"{'geometry': {'type': 'Point', 'coordinates': [39.24592100798, -6.8267061920201]}, 'id': '984075966850436'}",void--unlabeled,GiB4AgoGbXB5LW9yKIAgEhEYAwgBIgsJwAHOHxIEAAMKDw==,984123730178993
