<<<<<<< HEAD
svi_path,sat_path
dataset/labels_data/svi/air_flow/closed_structure/1002699929.png,dataset/labels_data/sat/air_flow/closed_structure/1002699929.png
dataset/labels_data/svi/green_in_sight/yes/1002699929.png,dataset/labels_data/sat/green_in_sight/yes/1002699929.png
dataset/labels_data/svi/floors/one/1002699929.png,dataset/labels_data/sat/floors/one/1002699929.png
dataset/labels_data/svi/material_rooftop/shingles/1002699929.png,dataset/labels_data/sat/material_rooftop/shingles/1002699929.png
dataset/labels_data/svi/material_wall/concrete/1002699929.png,dataset/labels_data/sat/material_wall/concrete/1002699929.png
dataset/labels_data/svi/air_flow/closed_structure/1003944218.png,dataset/labels_data/sat/air_flow/closed_structure/1003944218.png
dataset/labels_data/svi/green_in_sight/yes/1003944218.png,dataset/labels_data/sat/green_in_sight/yes/1003944218.png
dataset/labels_data/svi/floors/one/1003944218.png,dataset/labels_data/sat/floors/one/1003944218.png
dataset/labels_data/svi/material_rooftop/unclear/1003944218.png,dataset/labels_data/sat/material_rooftop/unclear/1003944218.png
dataset/labels_data/svi/material_wall/concrete/1003944218.png,dataset/labels_data/sat/material_wall/concrete/1003944218.png
dataset/labels_data/svi/air_flow/closed_structure/1003544145.png,dataset/labels_data/sat/air_flow/closed_structure/1003544145.png
dataset/labels_data/svi/green_in_sight/yes/1003544145.png,dataset/labels_data/sat/green_in_sight/yes/1003544145.png
dataset/labels_data/svi/floors/one/1003544145.png,dataset/labels_data/sat/floors/one/1003544145.png
dataset/labels_data/svi/material_rooftop/metal/1003544145.png,dataset/labels_data/sat/material_rooftop/metal/1003544145.png
dataset/labels_data/svi/material_wall/concrete/1003544145.png,dataset/labels_data/sat/material_wall/concrete/1003544145.png
dataset/labels_data/svi/air_flow/closed_structure/362731083.png,dataset/labels_data/sat/air_flow/closed_structure/362731083.png
dataset/labels_data/svi/green_in_sight/yes/362731083.png,dataset/labels_data/sat/green_in_sight/yes/362731083.png
dataset/labels_data/svi/floors/one/362731083.png,dataset/labels_data/sat/floors/one/362731083.png
dataset/labels_data/svi/material_rooftop/metal/362731083.png,dataset/labels_data/sat/material_rooftop/metal/362731083.png
dataset/labels_data/svi/material_wall/concrete/362731083.png,dataset/labels_data/sat/material_wall/concrete/362731083.png
dataset/labels_data/svi/air_flow/closed_structure/1003998055.png,dataset/labels_data/sat/air_flow/closed_structure/1003998055.png
dataset/labels_data/svi/green_in_sight/yes/1003998055.png,dataset/labels_data/sat/green_in_sight/yes/1003998055.png
dataset/labels_data/svi/floors/one/1003998055.png,dataset/labels_data/sat/floors/one/1003998055.png
dataset/labels_data/svi/material_rooftop/metal/1003998055.png,dataset/labels_data/sat/material_rooftop/metal/1003998055.png
dataset/labels_data/svi/material_wall/concrete/1003998055.png,dataset/labels_data/sat/material_wall/concrete/1003998055.png
dataset/labels_data/svi/air_flow/closed_structure/1002698754.png,dataset/labels_data/sat/air_flow/closed_structure/1002698754.png
dataset/labels_data/svi/green_in_sight/yes/1002698754.png,dataset/labels_data/sat/green_in_sight/yes/1002698754.png
dataset/labels_data/svi/floors/one/1002698754.png,dataset/labels_data/sat/floors/one/1002698754.png
dataset/labels_data/svi/material_rooftop/metal/1002698754.png,dataset/labels_data/sat/material_rooftop/metal/1002698754.png
dataset/labels_data/svi/material_wall/concrete/1002698754.png,dataset/labels_data/sat/material_wall/concrete/1002698754.png
dataset/labels_data/svi/air_flow/closed_structure/1003994648.png,dataset/labels_data/sat/air_flow/closed_structure/1003994648.png
dataset/labels_data/svi/green_in_sight/yes/1003994648.png,dataset/labels_data/sat/green_in_sight/yes/1003994648.png
dataset/labels_data/svi/floors/one/1003994648.png,dataset/labels_data/sat/floors/one/1003994648.png
dataset/labels_data/svi/material_rooftop/metal/1003994648.png,dataset/labels_data/sat/material_rooftop/metal/1003994648.png
dataset/labels_data/svi/material_wall/concrete/1003994648.png,dataset/labels_data/sat/material_wall/concrete/1003994648.png
dataset/labels_data/svi/air_flow/closed_structure/1003543449.png,dataset/labels_data/sat/air_flow/closed_structure/1003543449.png
dataset/labels_data/svi/green_in_sight/yes/1003543449.png,dataset/labels_data/sat/green_in_sight/yes/1003543449.png
dataset/labels_data/svi/floors/one/1003543449.png,dataset/labels_data/sat/floors/one/1003543449.png
dataset/labels_data/svi/material_rooftop/metal/1003543449.png,dataset/labels_data/sat/material_rooftop/metal/1003543449.png
dataset/labels_data/svi/material_wall/concrete/1003543449.png,dataset/labels_data/sat/material_wall/concrete/1003543449.png
dataset/labels_data/svi/air_flow/closed_structure/1003973220.png,dataset/labels_data/sat/air_flow/closed_structure/1003973220.png
dataset/labels_data/svi/green_in_sight/yes/1003973220.png,dataset/labels_data/sat/green_in_sight/yes/1003973220.png
dataset/labels_data/svi/floors/one/1003973220.png,dataset/labels_data/sat/floors/one/1003973220.png
dataset/labels_data/svi/material_rooftop/metal/1003973220.png,dataset/labels_data/sat/material_rooftop/metal/1003973220.png
dataset/labels_data/svi/material_wall/concrete/1003973220.png,dataset/labels_data/sat/material_wall/concrete/1003973220.png
dataset/labels_data/svi/air_flow/closed_structure/365277685.png,dataset/labels_data/sat/air_flow/closed_structure/365277685.png
dataset/labels_data/svi/green_in_sight/yes/365277685.png,dataset/labels_data/sat/green_in_sight/yes/365277685.png
dataset/labels_data/svi/floors/one/365277685.png,dataset/labels_data/sat/floors/one/365277685.png
dataset/labels_data/svi/material_rooftop/metal/365277685.png,dataset/labels_data/sat/material_rooftop/metal/365277685.png
dataset/labels_data/svi/material_wall/concrete/365277685.png,dataset/labels_data/sat/material_wall/concrete/365277685.png
dataset/labels_data/svi/air_flow/closed_structure/1003949536.png,dataset/labels_data/sat/air_flow/closed_structure/1003949536.png
dataset/labels_data/svi/green_in_sight/yes/1003949536.png,dataset/labels_data/sat/green_in_sight/yes/1003949536.png
dataset/labels_data/svi/floors/one/1003949536.png,dataset/labels_data/sat/floors/one/1003949536.png
dataset/labels_data/svi/material_rooftop/metal/1003949536.png,dataset/labels_data/sat/material_rooftop/metal/1003949536.png
dataset/labels_data/svi/material_wall/concrete/1003949536.png,dataset/labels_data/sat/material_wall/concrete/1003949536.png
dataset/labels_data/svi/air_flow/closed_structure/361561115.png,dataset/labels_data/sat/air_flow/closed_structure/361561115.png
dataset/labels_data/svi/green_in_sight/yes/361561115.png,dataset/labels_data/sat/green_in_sight/yes/361561115.png
dataset/labels_data/svi/floors/one/361561115.png,dataset/labels_data/sat/floors/one/361561115.png
dataset/labels_data/svi/material_rooftop/metal/361561115.png,dataset/labels_data/sat/material_rooftop/metal/361561115.png
dataset/labels_data/svi/material_wall/concrete/361561115.png,dataset/labels_data/sat/material_wall/concrete/361561115.png
dataset/labels_data/svi/air_flow/closed_structure/364338744.png,dataset/labels_data/sat/air_flow/closed_structure/364338744.png
dataset/labels_data/svi/green_in_sight/yes/364338744.png,dataset/labels_data/sat/green_in_sight/yes/364338744.png
dataset/labels_data/svi/floors/one/364338744.png,dataset/labels_data/sat/floors/one/364338744.png
dataset/labels_data/svi/material_rooftop/metal/364338744.png,dataset/labels_data/sat/material_rooftop/metal/364338744.png
dataset/labels_data/svi/material_wall/concrete/364338744.png,dataset/labels_data/sat/material_wall/concrete/364338744.png
dataset/labels_data/svi/air_flow/closed_structure/362719647.png,dataset/labels_data/sat/air_flow/closed_structure/362719647.png
dataset/labels_data/svi/green_in_sight/yes/362719647.png,dataset/labels_data/sat/green_in_sight/yes/362719647.png
dataset/labels_data/svi/floors/one/362719647.png,dataset/labels_data/sat/floors/one/362719647.png
dataset/labels_data/svi/material_rooftop/metal/362719647.png,dataset/labels_data/sat/material_rooftop/metal/362719647.png
dataset/labels_data/svi/material_wall/concrete/362719647.png,dataset/labels_data/sat/material_wall/concrete/362719647.png
dataset/labels_data/svi/air_flow/closed_structure/1005599103.png,dataset/labels_data/sat/air_flow/closed_structure/1005599103.png
dataset/labels_data/svi/green_in_sight/yes/1005599103.png,dataset/labels_data/sat/green_in_sight/yes/1005599103.png
dataset/labels_data/svi/floors/one/1005599103.png,dataset/labels_data/sat/floors/one/1005599103.png
dataset/labels_data/svi/material_rooftop/metal/1005599103.png,dataset/labels_data/sat/material_rooftop/metal/1005599103.png
dataset/labels_data/svi/material_wall/concrete/1005599103.png,dataset/labels_data/sat/material_wall/concrete/1005599103.png
dataset/labels_data/svi/air_flow/closed_structure/362733670.png,dataset/labels_data/sat/air_flow/closed_structure/362733670.png
dataset/labels_data/svi/green_in_sight/yes/362733670.png,dataset/labels_data/sat/green_in_sight/yes/362733670.png
dataset/labels_data/svi/floors/one/362733670.png,dataset/labels_data/sat/floors/one/362733670.png
dataset/labels_data/svi/material_rooftop/metal/362733670.png,dataset/labels_data/sat/material_rooftop/metal/362733670.png
dataset/labels_data/svi/material_wall/concrete/362733670.png,dataset/labels_data/sat/material_wall/concrete/362733670.png
dataset/labels_data/svi/air_flow/unclear/1003952583.png,dataset/labels_data/sat/air_flow/unclear/1003952583.png
dataset/labels_data/svi/green_in_sight/yes/1003952583.png,dataset/labels_data/sat/green_in_sight/yes/1003952583.png
dataset/labels_data/svi/floors/one/1003952583.png,dataset/labels_data/sat/floors/one/1003952583.png
dataset/labels_data/svi/material_rooftop/unclear/1003952583.png,dataset/labels_data/sat/material_rooftop/unclear/1003952583.png
dataset/labels_data/svi/material_wall/metal/1003952583.png,dataset/labels_data/sat/material_wall/metal/1003952583.png
dataset/labels_data/svi/air_flow/closed_structure/1003973770.png,dataset/labels_data/sat/air_flow/closed_structure/1003973770.png
dataset/labels_data/svi/green_in_sight/yes/1003973770.png,dataset/labels_data/sat/green_in_sight/yes/1003973770.png
dataset/labels_data/svi/floors/one/1003973770.png,dataset/labels_data/sat/floors/one/1003973770.png
dataset/labels_data/svi/material_rooftop/metal/1003973770.png,dataset/labels_data/sat/material_rooftop/metal/1003973770.png
dataset/labels_data/svi/material_wall/concrete/1003973770.png,dataset/labels_data/sat/material_wall/concrete/1003973770.png
dataset/labels_data/svi/air_flow/closed_structure/1003945761.png,dataset/labels_data/sat/air_flow/closed_structure/1003945761.png
dataset/labels_data/svi/green_in_sight/yes/1003945761.png,dataset/labels_data/sat/green_in_sight/yes/1003945761.png
dataset/labels_data/svi/floors/one/1003945761.png,dataset/labels_data/sat/floors/one/1003945761.png
dataset/labels_data/svi/material_rooftop/metal/1003945761.png,dataset/labels_data/sat/material_rooftop/metal/1003945761.png
dataset/labels_data/svi/material_wall/concrete/1003945761.png,dataset/labels_data/sat/material_wall/concrete/1003945761.png
dataset/labels_data/svi/air_flow/closed_structure/1003948489.png,dataset/labels_data/sat/air_flow/closed_structure/1003948489.png
dataset/labels_data/svi/green_in_sight/yes/1003948489.png,dataset/labels_data/sat/green_in_sight/yes/1003948489.png
dataset/labels_data/svi/floors/one/1003948489.png,dataset/labels_data/sat/floors/one/1003948489.png
dataset/labels_data/svi/material_rooftop/metal/1003948489.png,dataset/labels_data/sat/material_rooftop/metal/1003948489.png
dataset/labels_data/svi/material_wall/concrete/1003948489.png,dataset/labels_data/sat/material_wall/concrete/1003948489.png
dataset/labels_data/svi/air_flow/closed_structure/364493533.png,dataset/labels_data/sat/air_flow/closed_structure/364493533.png
dataset/labels_data/svi/green_in_sight/yes/364493533.png,dataset/labels_data/sat/green_in_sight/yes/364493533.png
dataset/labels_data/svi/floors/one/364493533.png,dataset/labels_data/sat/floors/one/364493533.png
dataset/labels_data/svi/material_rooftop/metal/364493533.png,dataset/labels_data/sat/material_rooftop/metal/364493533.png
dataset/labels_data/svi/material_wall/concrete/364493533.png,dataset/labels_data/sat/material_wall/concrete/364493533.png
dataset/labels_data/svi/air_flow/closed_structure/362751439.png,dataset/labels_data/sat/air_flow/closed_structure/362751439.png
dataset/labels_data/svi/green_in_sight/yes/362751439.png,dataset/labels_data/sat/green_in_sight/yes/362751439.png
dataset/labels_data/svi/floors/one/362751439.png,dataset/labels_data/sat/floors/one/362751439.png
dataset/labels_data/svi/material_rooftop/metal/362751439.png,dataset/labels_data/sat/material_rooftop/metal/362751439.png
dataset/labels_data/svi/material_wall/metal/362751439.png,dataset/labels_data/sat/material_wall/metal/362751439.png
dataset/labels_data/svi/air_flow/closed_structure/1003543608.png,dataset/labels_data/sat/air_flow/closed_structure/1003543608.png
dataset/labels_data/svi/green_in_sight/yes/1003543608.png,dataset/labels_data/sat/green_in_sight/yes/1003543608.png
dataset/labels_data/svi/floors/one/1003543608.png,dataset/labels_data/sat/floors/one/1003543608.png
dataset/labels_data/svi/material_rooftop/metal/1003543608.png,dataset/labels_data/sat/material_rooftop/metal/1003543608.png
dataset/labels_data/svi/material_wall/concrete/1003543608.png,dataset/labels_data/sat/material_wall/concrete/1003543608.png
dataset/labels_data/svi/air_flow/closed_structure/1003994166.png,dataset/labels_data/sat/air_flow/closed_structure/1003994166.png
dataset/labels_data/svi/green_in_sight/yes/1003994166.png,dataset/labels_data/sat/green_in_sight/yes/1003994166.png
dataset/labels_data/svi/floors/one/1003994166.png,dataset/labels_data/sat/floors/one/1003994166.png
dataset/labels_data/svi/material_rooftop/metal/1003994166.png,dataset/labels_data/sat/material_rooftop/metal/1003994166.png
dataset/labels_data/svi/material_wall/concrete/1003994166.png,dataset/labels_data/sat/material_wall/concrete/1003994166.png
dataset/labels_data/svi/air_flow/closed_structure/361409334.png,dataset/labels_data/sat/air_flow/closed_structure/361409334.png
dataset/labels_data/svi/green_in_sight/yes/361409334.png,dataset/labels_data/sat/green_in_sight/yes/361409334.png
dataset/labels_data/svi/floors/one/361409334.png,dataset/labels_data/sat/floors/one/361409334.png
dataset/labels_data/svi/material_rooftop/metal/361409334.png,dataset/labels_data/sat/material_rooftop/metal/361409334.png
dataset/labels_data/svi/material_wall/concrete/361409334.png,dataset/labels_data/sat/material_wall/concrete/361409334.png
dataset/labels_data/svi/air_flow/closed_structure/1003997503.png,dataset/labels_data/sat/air_flow/closed_structure/1003997503.png
dataset/labels_data/svi/green_in_sight/yes/1003997503.png,dataset/labels_data/sat/green_in_sight/yes/1003997503.png
dataset/labels_data/svi/floors/one/1003997503.png,dataset/labels_data/sat/floors/one/1003997503.png
dataset/labels_data/svi/material_rooftop/metal/1003997503.png,dataset/labels_data/sat/material_rooftop/metal/1003997503.png
dataset/labels_data/svi/material_wall/concrete/1003997503.png,dataset/labels_data/sat/material_wall/concrete/1003997503.png
dataset/labels_data/svi/air_flow/closed_structure/1003543509.png,dataset/labels_data/sat/air_flow/closed_structure/1003543509.png
dataset/labels_data/svi/green_in_sight/yes/1003543509.png,dataset/labels_data/sat/green_in_sight/yes/1003543509.png
dataset/labels_data/svi/floors/one/1003543509.png,dataset/labels_data/sat/floors/one/1003543509.png
dataset/labels_data/svi/material_rooftop/shingles/1003543509.png,dataset/labels_data/sat/material_rooftop/shingles/1003543509.png
dataset/labels_data/svi/material_wall/concrete/1003543509.png,dataset/labels_data/sat/material_wall/concrete/1003543509.png
dataset/labels_data/svi/air_flow/closed_structure/360838616.png,dataset/labels_data/sat/air_flow/closed_structure/360838616.png
dataset/labels_data/svi/green_in_sight/yes/360838616.png,dataset/labels_data/sat/green_in_sight/yes/360838616.png
dataset/labels_data/svi/floors/one/360838616.png,dataset/labels_data/sat/floors/one/360838616.png
dataset/labels_data/svi/material_rooftop/metal/360838616.png,dataset/labels_data/sat/material_rooftop/metal/360838616.png
dataset/labels_data/svi/material_wall/concrete/360838616.png,dataset/labels_data/sat/material_wall/concrete/360838616.png
dataset/labels_data/svi/air_flow/closed_structure/1002699249.png,dataset/labels_data/sat/air_flow/closed_structure/1002699249.png
dataset/labels_data/svi/green_in_sight/yes/1002699249.png,dataset/labels_data/sat/green_in_sight/yes/1002699249.png
dataset/labels_data/svi/floors/one/1002699249.png,dataset/labels_data/sat/floors/one/1002699249.png
dataset/labels_data/svi/material_rooftop/shingles/1002699249.png,dataset/labels_data/sat/material_rooftop/shingles/1002699249.png
dataset/labels_data/svi/material_wall/concrete/1002699249.png,dataset/labels_data/sat/material_wall/concrete/1002699249.png
dataset/labels_data/svi/air_flow/closed_structure/365276320.png,dataset/labels_data/sat/air_flow/closed_structure/365276320.png
dataset/labels_data/svi/green_in_sight/yes/365276320.png,dataset/labels_data/sat/green_in_sight/yes/365276320.png
dataset/labels_data/svi/floors/one/365276320.png,dataset/labels_data/sat/floors/one/365276320.png
dataset/labels_data/svi/material_rooftop/metal/365276320.png,dataset/labels_data/sat/material_rooftop/metal/365276320.png
dataset/labels_data/svi/material_wall/concrete/365276320.png,dataset/labels_data/sat/material_wall/concrete/365276320.png
dataset/labels_data/svi/air_flow/closed_structure/1003996688.png,dataset/labels_data/sat/air_flow/closed_structure/1003996688.png
dataset/labels_data/svi/green_in_sight/yes/1003996688.png,dataset/labels_data/sat/green_in_sight/yes/1003996688.png
dataset/labels_data/svi/floors/one/1003996688.png,dataset/labels_data/sat/floors/one/1003996688.png
dataset/labels_data/svi/material_rooftop/metal/1003996688.png,dataset/labels_data/sat/material_rooftop/metal/1003996688.png
dataset/labels_data/svi/material_wall/concrete/1003996688.png,dataset/labels_data/sat/material_wall/concrete/1003996688.png
dataset/labels_data/svi/air_flow/closed_structure/362743765.png,dataset/labels_data/sat/air_flow/closed_structure/362743765.png
dataset/labels_data/svi/green_in_sight/yes/362743765.png,dataset/labels_data/sat/green_in_sight/yes/362743765.png
dataset/labels_data/svi/floors/one/362743765.png,dataset/labels_data/sat/floors/one/362743765.png
dataset/labels_data/svi/material_rooftop/metal/362743765.png,dataset/labels_data/sat/material_rooftop/metal/362743765.png
dataset/labels_data/svi/material_wall/concrete/362743765.png,dataset/labels_data/sat/material_wall/concrete/362743765.png
dataset/labels_data/svi/air_flow/closed_structure/361686367.png,dataset/labels_data/sat/air_flow/closed_structure/361686367.png
dataset/labels_data/svi/green_in_sight/yes/361686367.png,dataset/labels_data/sat/green_in_sight/yes/361686367.png
dataset/labels_data/svi/floors/one/361686367.png,dataset/labels_data/sat/floors/one/361686367.png
dataset/labels_data/svi/material_rooftop/metal/361686367.png,dataset/labels_data/sat/material_rooftop/metal/361686367.png
dataset/labels_data/svi/material_wall/concrete/361686367.png,dataset/labels_data/sat/material_wall/concrete/361686367.png
dataset/labels_data/svi/air_flow/closed_structure/1008104642.png,dataset/labels_data/sat/air_flow/closed_structure/1008104642.png
dataset/labels_data/svi/green_in_sight/yes/1008104642.png,dataset/labels_data/sat/green_in_sight/yes/1008104642.png
dataset/labels_data/svi/floors/one/1008104642.png,dataset/labels_data/sat/floors/one/1008104642.png
dataset/labels_data/svi/material_rooftop/metal/1008104642.png,dataset/labels_data/sat/material_rooftop/metal/1008104642.png
dataset/labels_data/svi/material_wall/concrete/1008104642.png,dataset/labels_data/sat/material_wall/concrete/1008104642.png
dataset/labels_data/svi/air_flow/closed_structure/1003995834.png,dataset/labels_data/sat/air_flow/closed_structure/1003995834.png
dataset/labels_data/svi/green_in_sight/yes/1003995834.png,dataset/labels_data/sat/green_in_sight/yes/1003995834.png
dataset/labels_data/svi/floors/one/1003995834.png,dataset/labels_data/sat/floors/one/1003995834.png
dataset/labels_data/svi/material_rooftop/metal/1003995834.png,dataset/labels_data/sat/material_rooftop/metal/1003995834.png
dataset/labels_data/svi/material_wall/concrete/1003995834.png,dataset/labels_data/sat/material_wall/concrete/1003995834.png
dataset/labels_data/svi/air_flow/closed_structure/362731055.png,dataset/labels_data/sat/air_flow/closed_structure/362731055.png
dataset/labels_data/svi/green_in_sight/yes/362731055.png,dataset/labels_data/sat/green_in_sight/yes/362731055.png
dataset/labels_data/svi/floors/one/362731055.png,dataset/labels_data/sat/floors/one/362731055.png
dataset/labels_data/svi/material_rooftop/metal/362731055.png,dataset/labels_data/sat/material_rooftop/metal/362731055.png
dataset/labels_data/svi/material_wall/concrete/362731055.png,dataset/labels_data/sat/material_wall/concrete/362731055.png
dataset/labels_data/svi/air_flow/unclear/361391662.png,dataset/labels_data/sat/air_flow/unclear/361391662.png
dataset/labels_data/svi/green_in_sight/yes/361391662.png,dataset/labels_data/sat/green_in_sight/yes/361391662.png
dataset/labels_data/svi/floors/one/361391662.png,dataset/labels_data/sat/floors/one/361391662.png
dataset/labels_data/svi/material_rooftop/metal/361391662.png,dataset/labels_data/sat/material_rooftop/metal/361391662.png
dataset/labels_data/svi/material_wall/metal/361391662.png,dataset/labels_data/sat/material_wall/metal/361391662.png
dataset/labels_data/svi/air_flow/closed_structure/361556748.png,dataset/labels_data/sat/air_flow/closed_structure/361556748.png
dataset/labels_data/svi/green_in_sight/yes/361556748.png,dataset/labels_data/sat/green_in_sight/yes/361556748.png
dataset/labels_data/svi/floors/one/361556748.png,dataset/labels_data/sat/floors/one/361556748.png
dataset/labels_data/svi/material_rooftop/metal/361556748.png,dataset/labels_data/sat/material_rooftop/metal/361556748.png
dataset/labels_data/svi/material_wall/concrete/361556748.png,dataset/labels_data/sat/material_wall/concrete/361556748.png
dataset/labels_data/svi/air_flow/closed_structure/364506415.png,dataset/labels_data/sat/air_flow/closed_structure/364506415.png
dataset/labels_data/svi/green_in_sight/yes/364506415.png,dataset/labels_data/sat/green_in_sight/yes/364506415.png
dataset/labels_data/svi/floors/one/364506415.png,dataset/labels_data/sat/floors/one/364506415.png
dataset/labels_data/svi/material_rooftop/metal/364506415.png,dataset/labels_data/sat/material_rooftop/metal/364506415.png
dataset/labels_data/svi/material_wall/concrete/364506415.png,dataset/labels_data/sat/material_wall/concrete/364506415.png
dataset/labels_data/svi/air_flow/closed_structure/1005598677.png,dataset/labels_data/sat/air_flow/closed_structure/1005598677.png
dataset/labels_data/svi/green_in_sight/yes/1005598677.png,dataset/labels_data/sat/green_in_sight/yes/1005598677.png
dataset/labels_data/svi/floors/one/1005598677.png,dataset/labels_data/sat/floors/one/1005598677.png
dataset/labels_data/svi/material_rooftop/metal/1005598677.png,dataset/labels_data/sat/material_rooftop/metal/1005598677.png
dataset/labels_data/svi/material_wall/concrete/1005598677.png,dataset/labels_data/sat/material_wall/concrete/1005598677.png
dataset/labels_data/svi/air_flow/closed_structure/363307465.png,dataset/labels_data/sat/air_flow/closed_structure/363307465.png
dataset/labels_data/svi/green_in_sight/no/363307465.png,dataset/labels_data/sat/green_in_sight/no/363307465.png
dataset/labels_data/svi/floors/one/363307465.png,dataset/labels_data/sat/floors/one/363307465.png
dataset/labels_data/svi/material_rooftop/metal/363307465.png,dataset/labels_data/sat/material_rooftop/metal/363307465.png
dataset/labels_data/svi/material_wall/concrete/363307465.png,dataset/labels_data/sat/material_wall/concrete/363307465.png
dataset/labels_data/svi/air_flow/closed_structure/1002699405.png,dataset/labels_data/sat/air_flow/closed_structure/1002699405.png
dataset/labels_data/svi/green_in_sight/yes/1002699405.png,dataset/labels_data/sat/green_in_sight/yes/1002699405.png
dataset/labels_data/svi/floors/unclear/1002699405.png,dataset/labels_data/sat/floors/unclear/1002699405.png
dataset/labels_data/svi/material_rooftop/metal/1002699405.png,dataset/labels_data/sat/material_rooftop/metal/1002699405.png
dataset/labels_data/svi/material_wall/concrete/1002699405.png,dataset/labels_data/sat/material_wall/concrete/1002699405.png
dataset/labels_data/svi/air_flow/closed_structure/1003927411.png,dataset/labels_data/sat/air_flow/closed_structure/1003927411.png
dataset/labels_data/svi/green_in_sight/yes/1003927411.png,dataset/labels_data/sat/green_in_sight/yes/1003927411.png
dataset/labels_data/svi/floors/two/1003927411.png,dataset/labels_data/sat/floors/two/1003927411.png
dataset/labels_data/svi/material_rooftop/metal/1003927411.png,dataset/labels_data/sat/material_rooftop/metal/1003927411.png
dataset/labels_data/svi/material_wall/concrete/1003927411.png,dataset/labels_data/sat/material_wall/concrete/1003927411.png
dataset/labels_data/svi/air_flow/closed_structure/1003544578.png,dataset/labels_data/sat/air_flow/closed_structure/1003544578.png
dataset/labels_data/svi/green_in_sight/yes/1003544578.png,dataset/labels_data/sat/green_in_sight/yes/1003544578.png
dataset/labels_data/svi/floors/one/1003544578.png,dataset/labels_data/sat/floors/one/1003544578.png
dataset/labels_data/svi/material_rooftop/metal/1003544578.png,dataset/labels_data/sat/material_rooftop/metal/1003544578.png
dataset/labels_data/svi/material_wall/concrete/1003544578.png,dataset/labels_data/sat/material_wall/concrete/1003544578.png
dataset/labels_data/svi/air_flow/closed_structure/1007322010.png,dataset/labels_data/sat/air_flow/closed_structure/1007322010.png
dataset/labels_data/svi/green_in_sight/yes/1007322010.png,dataset/labels_data/sat/green_in_sight/yes/1007322010.png
dataset/labels_data/svi/floors/one/1007322010.png,dataset/labels_data/sat/floors/one/1007322010.png
dataset/labels_data/svi/material_rooftop/metal/1007322010.png,dataset/labels_data/sat/material_rooftop/metal/1007322010.png
dataset/labels_data/svi/material_wall/concrete/1007322010.png,dataset/labels_data/sat/material_wall/concrete/1007322010.png
dataset/labels_data/svi/air_flow/closed_structure/360700179.png,dataset/labels_data/sat/air_flow/closed_structure/360700179.png
dataset/labels_data/svi/green_in_sight/yes/360700179.png,dataset/labels_data/sat/green_in_sight/yes/360700179.png
dataset/labels_data/svi/floors/one/360700179.png,dataset/labels_data/sat/floors/one/360700179.png
dataset/labels_data/svi/material_rooftop/metal/360700179.png,dataset/labels_data/sat/material_rooftop/metal/360700179.png
dataset/labels_data/svi/material_wall/concrete/360700179.png,dataset/labels_data/sat/material_wall/concrete/360700179.png
dataset/labels_data/svi/air_flow/closed_structure/1003544634.png,dataset/labels_data/sat/air_flow/closed_structure/1003544634.png
dataset/labels_data/svi/green_in_sight/yes/1003544634.png,dataset/labels_data/sat/green_in_sight/yes/1003544634.png
dataset/labels_data/svi/floors/one/1003544634.png,dataset/labels_data/sat/floors/one/1003544634.png
dataset/labels_data/svi/material_rooftop/shingles/1003544634.png,dataset/labels_data/sat/material_rooftop/shingles/1003544634.png
dataset/labels_data/svi/material_wall/concrete/1003544634.png,dataset/labels_data/sat/material_wall/concrete/1003544634.png
dataset/labels_data/svi/air_flow/closed_structure/360309783.png,dataset/labels_data/sat/air_flow/closed_structure/360309783.png
dataset/labels_data/svi/green_in_sight/yes/360309783.png,dataset/labels_data/sat/green_in_sight/yes/360309783.png
dataset/labels_data/svi/floors/one/360309783.png,dataset/labels_data/sat/floors/one/360309783.png
dataset/labels_data/svi/material_rooftop/metal/360309783.png,dataset/labels_data/sat/material_rooftop/metal/360309783.png
dataset/labels_data/svi/material_wall/concrete/360309783.png,dataset/labels_data/sat/material_wall/concrete/360309783.png
dataset/labels_data/svi/air_flow/closed_structure/1003545706.png,dataset/labels_data/sat/air_flow/closed_structure/1003545706.png
dataset/labels_data/svi/green_in_sight/yes/1003545706.png,dataset/labels_data/sat/green_in_sight/yes/1003545706.png
dataset/labels_data/svi/floors/one/1003545706.png,dataset/labels_data/sat/floors/one/1003545706.png
dataset/labels_data/svi/material_rooftop/metal/1003545706.png,dataset/labels_data/sat/material_rooftop/metal/1003545706.png
dataset/labels_data/svi/material_wall/concrete/1003545706.png,dataset/labels_data/sat/material_wall/concrete/1003545706.png
dataset/labels_data/svi/air_flow/closed_structure/361881942.png,dataset/labels_data/sat/air_flow/closed_structure/361881942.png
dataset/labels_data/svi/green_in_sight/yes/361881942.png,dataset/labels_data/sat/green_in_sight/yes/361881942.png
dataset/labels_data/svi/floors/one/361881942.png,dataset/labels_data/sat/floors/one/361881942.png
dataset/labels_data/svi/material_rooftop/metal/361881942.png,dataset/labels_data/sat/material_rooftop/metal/361881942.png
dataset/labels_data/svi/material_wall/concrete/361881942.png,dataset/labels_data/sat/material_wall/concrete/361881942.png
dataset/labels_data/svi/air_flow/closed_structure/1003974824.png,dataset/labels_data/sat/air_flow/closed_structure/1003974824.png
dataset/labels_data/svi/green_in_sight/yes/1003974824.png,dataset/labels_data/sat/green_in_sight/yes/1003974824.png
dataset/labels_data/svi/floors/one/1003974824.png,dataset/labels_data/sat/floors/one/1003974824.png
